"date_value","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2016-08-10,2,0,2,8,3,8,2,9,0,0,2,10,1,4,23,20,7,59
2016-08-11,2,1,1,3,3,15,5,2,0,0,1,7,4,4,21,30,9,37
2016-08-12,0,0,3,4,2,6,1,0,0,2,0,7,4,4,12,15,6,25
2016-08-13,0,1,1,3,3,9,1,1,0,0,1,6,2,4,15,12,21,40
2016-08-14,0,0,3,0,1,6,2,0,0,0,0,1,3,3,9,2,7,38
2016-08-15,0,0,10,5,10,10,5,1,0,0,2,16,1,2,6,5,5,27
2016-08-16,0,0,0,2,1,8,1,1,0,0,0,7,3,0,11,11,7,46
2016-08-17,0,0,8,7,0,10,2,4,1,0,0,6,2,0,14,35,3,41
2016-08-18,2,0,1,2,4,3,1,1,0,0,2,8,4,3,15,22,9,58
2016-08-19,0,1,1,1,4,6,3,4,0,0,5,5,2,2,12,24,10,37
2016-08-20,1,2,1,3,11,5,2,0,1,0,1,5,2,3,14,9,19,39
2016-08-21,0,1,2,1,2,9,4,0,0,0,0,8,8,0,5,8,16,47
2016-08-22,0,2,1,2,0,3,2,0,0,0,1,5,2,5,7,10,4,45
2016-08-23,0,2,1,3,6,5,2,0,0,0,1,7,2,1,8,10,7,39
2016-08-24,1,2,0,3,2,12,5,0,0,0,2,3,3,0,21,21,6,65
2016-08-25,0,1,1,8,4,13,4,3,0,0,3,5,3,2,15,11,10,46
2016-08-26,0,0,1,7,1,6,4,0,0,0,0,5,2,1,14,18,9,38
2016-08-27,0,0,5,5,3,8,3,3,0,0,2,7,0,1,12,14,12,33
2016-08-28,0,2,1,6,1,17,3,1,0,1,2,4,1,0,9,3,9,38
2016-08-29,0,1,1,0,3,9,2,1,0,1,0,4,1,1,4,3,10,44
2016-08-30,0,1,2,3,2,8,2,1,0,0,1,12,1,3,3,8,4,66
2016-08-31,2,0,2,5,0,6,4,1,0,2,2,14,1,4,19,22,4,44
2016-09-01,0,1,5,11,6,10,4,1,0,0,2,3,4,1,11,20,6,46
2016-09-02,1,0,3,7,4,3,2,1,0,1,0,6,3,2,14,17,6,46
2016-09-03,0,0,0,3,2,3,5,0,0,0,2,9,2,4,11,12,9,46
2016-09-04,0,0,2,1,1,11,3,0,0,0,2,11,1,2,6,8,16,26
2016-09-05,1,0,0,0,5,0,1,0,0,0,1,9,2,4,3,1,10,22
2016-09-06,0,1,1,8,1,6,3,0,0,1,0,9,4,4,14,9,9,41
2016-09-07,1,1,5,5,6,9,2,2,0,0,1,3,1,7,17,14,10,53
2016-09-08,0,0,3,2,1,11,1,2,0,0,2,9,8,3,13,12,7,53
2016-09-09,0,0,1,3,4,9,5,1,0,0,3,6,4,5,8,17,3,58
2016-09-10,0,2,2,1,8,19,0,0,0,0,1,1,3,2,22,14,20,39
2016-09-11,0,1,4,2,2,8,0,0,0,0,4,4,1,2,6,4,13,26
2016-09-12,0,1,0,3,4,10,1,0,0,0,1,7,0,3,4,8,2,29
2016-09-13,0,0,2,2,5,9,6,5,0,0,2,5,5,5,15,16,4,52
2016-09-14,0,2,1,3,2,9,2,1,0,0,2,5,2,2,16,10,9,48
2016-09-15,0,0,11,0,1,8,3,0,0,0,1,7,8,2,14,15,6,63
2016-09-16,0,1,4,3,0,5,1,22,0,0,1,4,5,7,26,14,12,41
2016-09-17,0,0,1,4,0,4,0,1,0,0,0,4,3,1,10,5,19,47
2016-09-18,0,2,2,2,4,7,1,0,0,0,4,4,1,2,5,0,8,37
2016-09-19,0,1,3,4,4,20,5,0,0,0,0,6,0,2,9,12,5,26
2016-09-20,0,0,3,5,0,6,3,1,0,0,3,5,0,3,11,13,4,42
2016-09-21,0,1,1,1,0,10,14,1,0,0,0,6,1,2,12,24,3,53
2016-09-22,0,1,4,4,0,3,6,0,0,0,2,9,2,4,14,38,8,48
2016-09-23,2,1,4,2,3,7,2,1,0,0,1,2,0,3,5,9,5,42
2016-09-24,0,0,2,4,3,7,0,1,0,0,2,9,2,0,15,12,14,55
2016-09-25,0,0,0,1,0,4,1,0,0,0,2,4,2,3,2,5,8,38
2016-09-26,0,1,0,4,4,4,6,1,0,0,2,5,4,2,0,9,7,45
2016-09-27,0,0,0,3,4,10,4,1,0,0,1,10,5,0,14,27,8,45
2016-09-28,1,1,1,4,2,4,7,7,0,0,1,10,3,1,14,21,7,66
2016-09-29,0,1,6,5,2,6,1,0,0,0,2,4,3,0,17,30,6,51
2016-09-30,2,0,1,4,3,7,0,1,0,0,1,4,3,4,12,21,8,24
2016-10-01,0,0,0,3,0,8,2,0,0,0,3,3,0,2,17,10,19,33
2016-10-02,0,0,0,1,2,5,0,0,0,0,2,4,3,4,3,9,9,33
2016-10-03,0,2,3,3,2,6,3,0,0,0,1,9,2,2,6,5,6,33
2016-10-04,0,2,1,7,3,7,8,0,0,0,0,4,3,1,10,18,3,34
2016-10-05,0,2,1,3,4,6,16,3,0,0,3,11,3,4,16,22,10,47
2016-10-06,0,0,0,7,2,9,1,0,0,0,1,3,2,2,22,28,13,38
2016-10-07,0,4,1,3,4,2,2,1,0,2,5,3,3,3,25,29,10,54
2016-10-08,0,0,0,4,1,8,1,1,0,0,0,6,4,1,15,18,15,66
2016-10-09,0,0,2,6,4,9,3,0,0,0,1,7,2,3,4,5,7,25
2016-10-10,0,1,1,0,2,3,1,2,0,0,1,10,2,0,4,7,6,43
2016-10-11,1,1,2,1,3,6,5,0,0,0,3,12,3,4,6,8,8,34
2016-10-12,0,1,3,1,2,11,10,0,0,0,2,7,3,3,21,23,9,68
2016-10-13,2,2,5,0,1,8,3,0,0,0,2,3,2,0,22,28,5,64
2016-10-14,0,0,0,5,4,8,4,0,0,0,1,13,1,1,23,31,14,44
2016-10-15,0,1,7,2,1,11,2,0,0,0,0,4,0,0,21,15,12,37
2016-10-16,0,0,4,2,2,5,2,0,0,0,0,3,1,2,4,2,6,32
2016-10-17,1,1,1,3,1,12,2,1,0,0,0,4,2,4,7,6,4,29
2016-10-18,0,2,2,4,1,6,1,1,0,0,5,5,3,12,11,17,4,54
2016-10-19,1,1,4,1,4,11,1,14,0,0,0,7,1,5,19,17,4,51
2016-10-20,0,2,2,9,10,7,3,2,0,0,1,3,4,1,20,27,5,58
2016-10-21,0,0,2,2,4,4,2,3,0,0,8,8,1,2,22,35,7,46
2016-10-22,1,2,1,3,4,7,0,1,0,0,3,7,2,3,16,9,17,32
2016-10-23,0,2,2,3,6,7,1,2,0,0,2,6,2,1,5,7,10,40
2016-10-24,0,0,1,3,3,7,1,5,1,0,6,6,1,6,2,12,7,32
2016-10-25,0,0,2,4,2,8,2,2,0,0,2,11,1,2,8,17,10,50
2016-10-26,1,0,3,6,2,13,1,1,0,0,3,3,2,0,18,34,6,52
2016-10-27,0,1,2,5,2,7,0,1,0,1,6,7,4,2,23,27,12,63
2016-10-28,0,1,2,3,2,10,3,0,0,0,3,9,3,6,9,11,9,46
2016-10-29,0,0,1,2,2,10,1,0,0,0,1,5,3,0,24,17,16,41
2016-10-30,0,0,2,4,4,7,1,1,0,0,0,4,0,1,4,7,6,26
2016-10-31,0,0,2,5,2,9,1,1,0,0,0,6,4,1,2,3,15,27
2016-11-01,1,1,4,2,0,8,6,0,0,0,3,3,4,0,8,9,7,29
2016-11-02,0,0,0,2,5,8,3,3,0,0,3,9,10,3,6,11,9,51
2016-11-03,0,2,5,1,4,6,2,1,0,0,1,7,4,2,18,16,7,43
2016-11-04,1,0,4,4,2,10,6,1,0,0,4,7,3,2,8,17,10,31
2016-11-05,1,2,1,2,3,10,2,1,0,0,1,5,2,1,20,19,16,34
2016-11-06,0,1,1,3,2,7,0,1,0,0,1,6,1,2,6,7,12,43
2016-11-07,0,2,1,4,4,4,4,0,0,0,1,10,0,1,1,3,9,34
2016-11-08,0,0,1,1,3,18,3,1,0,0,0,6,2,4,5,6,6,43
2016-11-09,0,0,0,3,0,8,2,1,0,0,4,5,3,1,12,18,6,41
2016-11-10,0,1,2,4,1,4,1,1,0,0,6,4,1,4,10,20,5,51
2016-11-11,0,2,0,1,0,1,4,1,0,0,2,3,2,4,18,22,4,42
2016-11-12,0,0,0,7,1,6,1,0,0,0,0,8,4,1,6,21,16,51
2016-11-13,0,0,1,3,0,5,2,1,0,1,2,10,0,2,1,8,8,26
2016-11-14,0,0,1,3,1,5,3,0,0,0,4,8,1,0,4,3,5,33
2016-11-15,0,2,2,0,1,9,3,2,0,0,3,7,7,1,5,7,7,40
2016-11-16,0,0,4,4,2,8,2,1,0,0,1,9,5,5,15,25,7,55
2016-11-17,0,2,1,2,2,8,2,0,0,0,2,3,5,1,12,23,7,56
2016-11-18,0,0,1,2,3,10,1,0,0,1,0,8,4,5,17,29,9,53
2016-11-19,0,0,1,2,4,16,0,0,0,0,2,4,2,1,14,7,12,39
2016-11-20,0,0,0,2,0,9,0,1,0,0,2,7,1,1,2,10,14,30
2016-11-21,0,0,1,5,0,7,3,0,0,0,1,7,0,2,6,13,9,28
2016-11-22,1,0,0,2,4,5,4,0,0,0,1,8,0,1,11,11,5,39
2016-11-23,0,0,15,6,3,7,5,0,0,0,3,6,7,3,20,22,5,45
2016-11-24,0,0,0,2,1,3,2,1,0,0,2,2,0,2,4,7,16,23
2016-11-25,1,1,2,3,3,7,1,1,0,0,1,4,2,2,11,15,8,17
2016-11-26,0,0,0,2,1,9,1,0,0,0,0,7,0,1,16,16,18,41
2016-11-27,0,0,4,1,1,10,2,0,0,0,0,7,1,2,7,5,14,29
2016-11-28,0,0,1,5,3,5,0,0,0,1,4,11,3,1,3,5,9,40
2016-11-29,0,1,0,0,7,9,5,0,0,1,4,5,3,2,19,17,4,38
2016-11-30,2,1,4,4,0,12,2,9,0,1,2,12,4,2,7,15,6,47
2016-12-01,1,0,1,1,4,2,2,4,0,0,2,7,11,2,8,26,9,45
2016-12-02,0,1,5,4,2,5,2,0,0,1,0,6,3,1,18,29,5,35
2016-12-03,0,0,1,4,2,6,3,0,0,0,0,4,8,2,14,10,15,41
2016-12-04,0,3,1,2,1,3,1,2,0,0,1,10,1,0,18,9,18,28
2016-12-05,0,0,0,2,1,6,2,0,0,0,3,6,3,2,6,12,10,27
2016-12-06,3,1,2,5,1,9,1,1,0,0,2,12,3,0,14,14,6,62
2016-12-07,0,0,0,4,3,10,3,0,0,0,2,8,2,2,23,21,6,39
2016-12-08,0,0,9,0,2,5,7,0,0,1,4,13,6,5,20,28,11,45
2016-12-09,0,0,0,0,4,2,1,0,0,0,0,8,5,2,10,21,8,24
2016-12-10,0,2,0,1,1,15,1,0,0,0,2,5,3,3,17,22,14,39
2016-12-11,0,2,2,4,2,5,3,0,0,0,1,5,3,0,4,9,19,29
2016-12-12,1,2,1,1,4,8,0,0,0,0,5,7,0,1,6,7,4,28
2016-12-13,0,0,3,3,2,7,1,0,0,0,1,9,3,4,5,16,6,40
2016-12-14,0,1,1,2,2,9,0,1,0,1,1,9,7,2,14,45,8,72
2016-12-15,1,0,7,7,4,5,0,1,0,0,1,8,2,2,62,50,12,51
2016-12-16,1,1,9,3,0,3,5,1,0,0,0,4,3,1,7,13,6,38
2016-12-17,0,1,1,0,1,8,0,0,0,0,0,4,0,2,9,7,9,22
2016-12-18,0,0,1,1,5,8,0,0,0,0,0,5,2,3,6,3,9,24
2016-12-19,1,3,2,4,1,7,1,0,0,0,2,3,3,3,4,8,9,30
2016-12-20,1,0,3,2,2,2,4,0,0,0,2,9,0,2,15,13,6,36
2016-12-21,0,0,8,1,3,6,4,0,0,0,0,10,2,2,31,22,6,49
2016-12-22,0,2,1,11,4,10,3,0,0,0,1,10,3,0,24,24,12,43
2016-12-23,0,0,0,3,3,7,2,1,0,0,6,6,1,2,19,8,8,31
2016-12-24,0,0,0,0,0,6,1,0,1,0,0,6,3,1,12,7,9,21
2016-12-25,0,0,0,2,0,2,0,0,0,0,0,4,1,0,0,0,8,16
2016-12-26,0,0,4,3,1,5,1,0,0,0,0,4,2,1,3,5,9,21
2016-12-27,0,2,0,2,0,7,4,0,0,0,7,4,3,1,14,12,6,32
2016-12-28,1,1,7,4,5,9,6,1,0,0,2,11,1,3,14,29,8,31
2016-12-29,1,1,5,5,1,11,17,0,0,0,9,5,1,3,17,20,10,59
2016-12-30,0,2,0,3,4,2,0,0,0,0,0,3,4,1,16,15,17,38
2016-12-31,0,0,1,1,2,5,3,1,0,1,2,4,4,4,22,21,17,42
2017-01-01,1,0,0,3,4,7,6,0,0,1,0,3,0,0,4,2,19,37
2017-01-02,1,0,1,4,4,12,1,0,0,0,0,2,1,1,3,6,5,30
2017-01-03,0,1,4,5,0,4,6,0,0,0,2,2,3,2,6,8,11,34
2017-01-04,0,0,3,6,2,7,6,0,0,0,0,5,0,3,19,23,9,51
2017-01-05,1,1,2,0,3,11,1,0,0,0,2,2,2,0,14,33,6,56
2017-01-06,0,0,1,5,2,5,2,1,0,0,3,3,0,1,12,25,8,44
2017-01-07,0,0,1,1,2,6,1,0,0,0,0,7,1,2,12,19,9,33
2017-01-08,0,0,4,1,0,3,0,1,0,0,1,6,2,0,1,3,5,12
2017-01-09,1,0,0,9,4,1,0,1,0,0,0,2,2,3,1,5,11,27
2017-01-10,0,2,4,4,0,16,1,0,1,0,3,6,1,2,18,19,3,42
2017-01-11,0,1,3,11,4,13,1,4,0,0,2,2,6,3,24,24,5,47
2017-01-12,0,0,4,6,0,9,0,0,0,0,0,3,6,2,23,36,7,44
2017-01-13,0,0,2,6,0,5,0,11,0,1,6,5,2,5,16,28,11,46
2017-01-14,0,0,2,2,0,3,3,0,0,0,1,7,1,0,18,14,11,32
2017-01-15,1,0,6,0,1,4,0,0,0,0,0,4,3,1,3,10,13,33
2017-01-16,0,0,2,3,3,5,2,0,0,0,1,4,4,3,11,6,11,34
2017-01-17,1,0,2,6,1,10,0,1,0,0,1,6,0,2,13,19,11,44
2017-01-18,0,0,1,1,2,1,2,4,0,0,8,5,1,6,9,19,9,32
2017-01-19,0,0,2,2,0,5,2,0,0,0,1,6,3,3,20,20,6,43
2017-01-20,0,6,0,1,3,17,1,0,0,0,1,5,5,3,23,18,9,43
2017-01-21,1,1,2,6,1,8,2,1,0,0,0,6,1,0,3,9,12,55
2017-01-22,1,0,2,0,2,4,0,0,0,0,1,7,3,2,9,5,17,41
2017-01-23,1,5,1,6,0,5,4,17,0,0,1,6,2,1,4,2,6,17
2017-01-24,0,2,1,2,4,5,3,0,0,0,0,15,1,3,11,11,13,36
2017-01-25,0,2,5,2,3,5,2,0,0,1,6,6,2,4,1,5,9,37
2017-01-26,1,1,0,0,2,7,1,0,0,0,1,7,2,1,4,2,7,26
2017-01-27,0,0,0,3,7,5,4,0,0,0,0,7,4,4,10,10,8,35
2017-01-28,0,0,3,4,1,10,1,0,0,0,2,7,0,3,17,12,10,48
2017-01-29,1,0,1,2,1,5,0,0,0,0,1,6,2,1,4,10,25,30
2017-01-30,0,1,3,2,3,7,0,0,0,1,2,5,3,6,6,8,10,39
2017-01-31,2,2,0,3,3,4,0,1,0,0,2,7,2,2,9,20,7,34
2017-02-01,0,0,8,4,2,3,2,0,0,0,2,4,8,5,14,25,9,54
2017-02-02,2,0,2,4,1,8,0,0,0,0,0,13,0,0,15,24,11,55
2017-02-03,0,1,2,0,1,5,2,0,0,1,1,7,2,1,18,31,13,49
2017-02-04,1,1,1,1,1,6,0,3,0,0,0,8,4,0,8,15,13,36
2017-02-05,0,0,1,1,2,5,9,0,0,0,2,5,38,3,10,5,16,35
2017-02-06,1,2,0,0,2,2,0,0,0,2,0,3,0,2,8,12,12,34
2017-02-07,2,0,0,1,3,10,1,0,0,0,2,8,2,1,4,17,6,34
2017-02-08,0,2,6,9,1,8,1,5,0,0,1,3,5,1,16,46,6,46
2017-02-09,0,3,1,1,5,6,4,0,0,0,1,3,1,3,13,19,10,36
2017-02-10,0,1,7,2,0,8,3,0,1,0,1,8,3,3,8,20,5,39
2017-02-11,0,1,2,0,0,6,2,7,0,0,2,6,2,2,15,35,11,43
2017-02-12,0,0,1,6,1,6,2,0,0,0,3,9,0,0,2,6,12,31
2017-02-13,0,0,3,2,2,4,1,0,0,0,1,7,3,1,8,5,4,24
2017-02-14,0,3,2,5,5,6,0,0,0,0,0,10,1,0,5,10,6,47
2017-02-15,1,1,4,4,4,4,11,0,0,0,2,3,3,4,22,17,8,46
2017-02-16,0,4,4,0,4,7,1,3,0,0,2,6,3,2,25,37,4,43
2017-02-17,0,0,1,3,8,6,2,0,0,0,1,7,2,2,13,11,9,42
2017-02-18,1,0,0,4,1,12,0,0,0,0,0,2,1,1,18,17,14,39
2017-02-19,0,0,1,7,0,3,3,2,0,0,0,2,0,3,2,10,25,42
2017-02-20,0,0,3,2,0,12,1,1,0,0,1,8,0,3,2,10,9,41
2017-02-21,1,2,0,3,1,7,0,0,0,0,1,6,4,7,19,16,13,32
2017-02-22,0,1,3,3,2,12,1,0,0,0,5,5,6,1,19,40,10,53
2017-02-23,1,0,1,7,2,15,2,1,0,0,1,3,4,0,8,22,12,52
2017-02-24,0,2,1,4,1,6,3,2,0,0,0,5,2,2,12,32,12,50
2017-02-25,1,0,5,6,2,3,0,0,0,0,1,9,4,3,13,21,11,36
2017-02-26,0,0,0,2,0,2,3,1,0,0,0,4,5,0,6,11,12,28
2017-02-27,0,1,2,0,1,8,0,1,0,0,0,4,2,1,10,13,11,29
2017-02-28,2,2,0,7,1,10,1,2,0,0,1,13,1,2,27,17,11,38
2017-03-01,0,0,3,5,2,9,2,13,0,0,1,4,2,0,10,20,7,48
2017-03-02,0,0,1,3,5,8,1,1,0,0,11,5,7,2,16,23,8,41
2017-03-03,1,1,2,1,6,11,3,0,0,0,0,6,4,3,18,19,8,36
2017-03-04,1,2,0,0,2,2,1,0,0,0,1,6,0,2,21,18,22,24
2017-03-05,0,0,3,2,2,7,0,0,0,0,1,3,3,1,8,5,16,24
2017-03-06,1,0,0,1,1,7,2,0,0,0,0,5,4,4,3,19,13,33
2017-03-07,1,1,4,1,2,5,1,0,0,0,2,5,1,2,5,15,7,34
2017-03-08,0,3,1,0,3,5,0,0,0,0,0,4,5,8,18,26,9,38
2017-03-09,0,1,3,2,3,11,5,1,0,0,0,5,1,0,12,24,18,50
2017-03-10,2,1,4,6,2,12,1,0,0,1,1,12,1,1,17,16,8,44
2017-03-11,0,0,1,0,0,3,1,1,0,0,0,9,2,0,19,21,16,52
2017-03-12,1,1,0,1,1,8,0,0,0,0,1,1,0,5,17,12,14,34
2017-03-13,0,0,0,3,4,13,4,0,0,0,0,7,3,3,7,8,8,27
2017-03-14,0,1,1,2,0,9,1,0,0,0,0,8,1,0,2,7,4,12
2017-03-15,0,0,1,2,0,5,2,0,0,0,0,5,2,2,17,15,5,31
2017-03-16,0,2,3,3,2,5,1,0,0,0,0,3,0,4,17,28,8,43
2017-03-17,1,4,3,1,1,7,1,0,0,1,0,10,4,2,15,16,14,47
2017-03-18,0,0,4,1,4,13,1,0,0,0,3,6,2,4,11,17,22,44
2017-03-19,0,0,0,2,0,7,0,1,0,0,0,5,1,2,8,8,10,38
2017-03-20,0,1,0,3,2,12,3,0,0,0,0,11,0,1,10,8,12,31
2017-03-21,0,0,2,6,3,6,3,0,0,0,0,6,1,2,15,13,12,45
2017-03-22,0,0,2,2,2,3,2,4,0,0,1,7,4,0,9,8,13,42
2017-03-23,1,1,3,4,5,11,0,1,0,0,0,11,0,0,21,29,8,53
2017-03-24,0,0,1,2,1,6,9,0,0,0,0,6,3,4,20,25,9,53
2017-03-25,0,1,1,7,0,7,4,0,0,0,1,5,1,3,15,15,14,32
2017-03-26,0,0,1,4,2,8,0,1,0,0,1,6,1,1,6,21,15,34
2017-03-27,2,2,1,2,3,6,0,0,0,0,0,6,2,2,2,5,10,19
2017-03-28,1,1,1,4,8,4,2,0,0,0,6,6,0,3,6,14,7,41
2017-03-29,1,3,2,2,3,10,3,3,0,0,0,4,1,4,30,26,8,44
2017-03-30,0,0,2,2,3,2,0,10,0,0,3,6,13,1,16,18,15,54
2017-03-31,0,1,0,5,3,6,6,2,0,0,4,3,1,1,15,21,11,36
2017-04-01,0,1,0,3,1,5,0,0,0,0,0,8,0,2,23,17,14,28
2017-04-02,2,0,1,1,2,4,0,1,0,0,1,4,1,2,16,17,13,42
2017-04-03,0,0,0,3,1,7,10,1,0,0,0,7,1,1,6,10,8,35
2017-04-04,1,4,3,2,2,13,1,0,0,0,0,10,5,0,17,21,3,41
2017-04-05,1,2,1,4,0,10,0,1,0,0,0,9,0,1,31,41,11,46
2017-04-06,0,1,1,3,2,7,2,0,0,0,0,9,1,4,24,34,4,62
2017-04-07,0,1,1,2,0,7,6,0,0,0,0,6,0,1,19,37,12,43
2017-04-08,1,0,2,3,1,6,1,0,0,0,0,4,5,0,28,29,21,38
2017-04-09,0,0,0,2,1,9,0,0,0,0,0,6,4,0,8,12,15,41
2017-04-10,0,0,1,1,3,8,1,0,0,0,0,7,2,0,19,15,9,36
2017-04-11,0,1,3,3,3,12,1,0,0,0,3,6,5,2,20,18,5,58
2017-04-12,2,1,2,6,5,12,8,0,0,0,1,4,5,1,20,32,5,42
2017-04-13,1,1,4,3,4,13,1,3,0,0,1,4,1,2,20,26,10,56
2017-04-14,0,1,1,3,0,5,2,0,0,0,0,4,3,4,28,44,13,51
2017-04-15,1,0,0,1,2,5,1,0,0,0,1,10,1,0,20,18,17,37
2017-04-16,0,0,0,1,2,5,1,0,1,0,0,2,2,1,9,7,17,41
2017-04-17,0,2,0,2,0,3,6,2,0,1,1,6,1,3,8,11,10,38
2017-04-18,0,0,1,4,3,8,2,1,0,0,3,4,3,2,26,22,9,48
2017-04-19,0,2,2,2,8,9,7,0,0,0,1,5,1,2,9,16,5,49
2017-04-20,1,1,2,3,7,9,6,1,0,0,1,7,7,0,17,28,4,54
2017-04-21,0,0,1,2,7,8,6,2,0,0,2,7,2,1,18,27,14,53
2017-04-22,0,0,1,3,2,3,8,0,0,0,4,5,3,1,16,51,10,32
2017-04-23,2,0,0,3,0,6,2,0,0,0,0,6,3,1,8,13,22,31
2017-04-24,1,1,2,2,0,9,3,0,0,0,3,5,2,0,4,4,8,36
2017-04-25,0,1,1,0,5,5,4,0,0,0,1,8,3,3,13,15,11,65
2017-04-26,1,4,4,4,1,3,1,0,0,0,0,3,1,1,13,42,10,52
2017-04-27,0,2,2,1,4,1,2,0,0,0,1,7,0,1,10,15,13,66
2017-04-28,0,1,1,4,3,2,3,1,0,0,2,7,4,4,5,7,10,35
2017-04-29,0,0,1,3,0,8,0,2,0,0,1,3,4,3,11,10,10,44
2017-04-30,0,1,0,3,2,10,1,0,0,1,0,5,1,2,13,8,11,34
2017-05-01,0,2,1,5,1,8,3,0,0,0,1,4,1,0,14,16,10,36
2017-05-02,0,1,0,2,4,5,8,2,0,0,2,12,0,1,13,21,12,61
2017-05-03,2,2,2,1,2,6,1,1,0,0,2,2,1,5,14,19,7,50
2017-05-04,0,0,1,1,1,9,5,0,0,0,3,7,1,2,14,32,6,64
2017-05-05,0,1,4,7,4,11,0,2,0,1,1,6,4,1,9,29,11,61
2017-05-06,0,2,2,4,1,7,3,1,0,0,1,3,3,2,19,22,14,42
2017-05-07,0,1,3,3,2,9,3,0,0,0,1,4,1,2,4,10,15,23
2017-05-08,0,2,0,3,4,8,2,0,0,0,2,8,2,2,10,14,11,42
2017-05-09,0,2,2,4,2,5,0,3,0,0,3,3,4,4,20,18,5,36
2017-05-10,0,1,1,3,3,6,3,7,0,0,7,7,2,7,19,18,9,57
2017-05-11,0,1,11,3,4,11,7,0,0,0,3,4,5,4,12,23,6,52
2017-05-12,0,0,1,2,1,4,3,1,0,0,0,12,3,2,19,28,7,48
2017-05-13,0,1,0,2,9,8,1,0,0,0,2,7,1,3,12,12,9,41
2017-05-14,0,1,1,1,1,4,3,1,0,1,2,0,0,0,5,11,10,21
2017-05-15,0,1,0,3,4,11,0,1,0,0,1,6,3,2,11,14,8,24
2017-05-16,0,2,4,8,1,5,1,0,0,0,2,7,3,2,7,7,7,28
2017-05-17,2,3,1,4,4,6,4,0,0,1,3,7,2,4,12,10,7,75
2017-05-18,1,1,1,4,4,5,3,0,0,0,2,5,0,1,15,38,5,46
2017-05-19,2,0,1,5,2,7,4,4,0,0,1,7,3,3,16,25,6,39
2017-05-20,0,2,0,2,1,9,3,1,1,0,3,14,0,2,20,20,12,35
2017-05-21,0,1,4,7,3,11,2,1,0,0,5,4,3,2,3,11,11,40
2017-05-22,1,3,3,4,1,12,2,1,0,0,0,5,1,3,7,16,5,34
2017-05-23,1,4,2,4,9,11,3,0,0,0,1,12,5,1,12,19,5,59
2017-05-24,1,2,0,5,3,11,0,0,0,1,5,6,4,1,19,53,4,32
2017-05-25,0,1,4,3,1,9,5,4,0,0,0,4,0,1,11,21,13,46
2017-05-26,0,3,9,2,4,7,1,2,0,0,1,11,4,0,12,12,8,40
2017-05-27,1,0,0,4,3,4,3,0,0,0,0,5,2,7,21,15,13,57
2017-05-28,0,1,1,1,0,3,4,1,0,0,2,8,2,4,4,3,7,32
2017-05-29,0,0,0,3,0,6,6,2,0,0,9,4,2,0,8,12,11,22
2017-05-30,0,0,1,4,6,12,1,1,0,0,3,10,3,4,9,8,7,49
2017-05-31,0,1,3,5,1,8,3,0,0,1,6,9,3,2,27,32,8,38
2017-06-01,2,0,0,4,4,11,1,0,0,0,1,4,5,2,23,28,11,49
2017-06-02,0,0,0,4,7,10,0,3,0,0,2,5,1,1,27,25,7,51
2017-06-03,0,0,1,4,1,7,7,1,0,0,4,6,0,2,15,22,18,60
2017-06-04,0,0,1,4,13,5,0,1,0,0,3,6,1,3,9,4,15,34
2017-06-05,0,2,0,3,3,10,2,0,0,0,1,6,2,2,9,9,10,49
2017-06-06,3,0,11,11,11,8,5,0,0,0,3,8,8,3,22,19,4,45
2017-06-07,0,1,0,3,6,16,2,4,0,0,0,9,5,0,11,23,4,64
2017-06-08,0,2,5,2,4,9,5,0,0,2,4,7,9,3,20,25,10,74
2017-06-09,0,0,3,2,6,5,4,1,0,0,6,2,4,4,18,26,3,48
2017-06-10,1,0,0,0,4,3,5,0,0,0,3,2,2,1,22,17,22,45
2017-06-11,2,2,1,0,2,6,1,0,0,0,1,4,0,1,3,8,10,34
2017-06-12,0,2,0,3,2,7,2,1,0,0,1,10,2,5,4,21,8,33
2017-06-13,0,0,3,2,1,14,3,1,0,0,1,2,1,2,14,31,9,48
2017-06-14,0,2,2,6,4,7,7,1,0,0,2,6,2,3,17,24,8,58
2017-06-15,0,1,7,6,1,15,1,1,0,0,2,8,1,5,17,28,8,52
2017-06-16,0,1,6,3,2,10,2,0,0,0,2,5,2,1,15,21,10,64
2017-06-17,0,0,1,5,4,10,0,0,0,0,0,3,0,1,22,23,29,68
2017-06-18,0,1,1,2,3,9,1,0,0,0,0,1,3,2,5,5,11,41
2017-06-19,0,2,0,0,2,10,4,0,0,0,1,4,5,1,3,10,6,42
2017-06-20,0,3,2,0,1,5,2,0,0,0,1,4,2,1,15,19,7,50
2017-06-21,0,0,3,8,4,6,6,1,0,0,0,7,0,1,12,15,10,50
2017-06-22,0,0,2,6,4,10,4,0,0,0,2,8,2,0,29,23,4,51
2017-06-23,0,0,1,1,4,4,2,1,0,0,4,3,4,1,20,29,6,70
2017-06-24,0,0,0,2,3,9,4,0,0,0,1,5,2,0,14,15,19,48
2017-06-25,0,1,0,6,0,12,3,0,0,0,0,6,3,0,4,6,12,34
2017-06-26,0,1,3,4,1,10,2,1,0,1,5,5,2,0,8,11,6,26
2017-06-27,0,0,4,2,4,8,2,2,0,0,12,5,6,2,13,26,7,34
