"date_value","ZCTA_GEOID","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2018-12-05,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19121",0,0,80,0,0,0,0,0,0,48
2018-12-05,"19122",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19123",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19124",0,0,79,0,0,0,0,0,79,79
2018-12-05,"19125",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19130",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19131",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19132",0,0,80,0,0,0,0,0,0,0
2018-12-05,"19133",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19134",0,0,79,0,0,0,0,0,79,0
2018-12-05,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19136",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19137",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19139",0,0,48,0,0,0,0,0,0,0
2018-12-05,"19140",0,0,48,0,0,0,0,0,0,0
2018-12-05,"19141",0,0,80,0,0,0,0,0,0,0
2018-12-05,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19144",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19146",0,0,0,0,0,0,0,0,23,0
2018-12-05,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19148",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19149",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-05,"19154",0,0,0,0,0,0,0,0,0,0
2018-12-05,"Unknown",0,0,373,0,0,0,0,0,0,0
2018-12-06,"19102",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19103",32,0,0,0,0,0,0,0,0,0
2018-12-06,"19104",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19106",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19107",26,0,0,0,0,0,0,0,0,0
2018-12-06,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19111",44,0,0,0,0,0,0,0,0,0
2018-12-06,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19116",45,0,0,0,0,0,0,0,0,0
2018-12-06,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19120",15,0,0,0,0,0,0,0,0,0
2018-12-06,"19121",0,0,48,0,0,0,0,0,0,0
2018-12-06,"19122",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19123",75,0,0,0,0,0,0,0,0,0
2018-12-06,"19124",45,0,48,0,0,0,94,0,50,0
2018-12-06,"19125",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19130",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19131",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19132",44,0,48,0,0,0,0,0,0,48
2018-12-06,"19133",43,0,0,0,0,0,0,0,0,0
2018-12-06,"19134",45,0,0,48,0,0,62,0,61,93
2018-12-06,"19135",43,0,0,0,0,0,0,0,0,0
2018-12-06,"19136",0,0,0,0,0,0,0,0,0,55
2018-12-06,"19137",231,0,0,0,0,0,0,0,0,0
2018-12-06,"19138",107,0,0,0,0,0,0,0,0,0
2018-12-06,"19139",46,0,93,0,0,0,0,0,0,18
2018-12-06,"19140",0,0,94,0,0,0,0,0,0,0
2018-12-06,"19141",18,0,94,0,0,0,0,0,0,33
2018-12-06,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19144",43,0,0,0,0,0,0,0,0,0
2018-12-06,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19146",44,0,0,0,0,0,0,0,44,0
2018-12-06,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19148",17,0,0,0,0,0,0,0,0,0
2018-12-06,"19149",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19152",17,0,0,0,0,0,0,0,0,0
2018-12-06,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-06,"19154",153,0,0,0,0,0,0,0,0,0
2018-12-06,"Unknown",0,0,0,0,0,0,0,0,0,1714
2018-12-07,"19102",0,0,0,0,0,0,0,0,60,0
2018-12-07,"19103",14,0,0,0,0,0,0,0,0,0
2018-12-07,"19104",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19106",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19107",33,0,0,0,0,0,0,0,93,0
2018-12-07,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19111",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19121",0,0,0,0,0,0,0,0,0,60
2018-12-07,"19122",0,0,60,0,0,0,0,0,0,0
2018-12-07,"19123",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19124",34,0,93,0,0,0,0,0,0,0
2018-12-07,"19125",41,0,0,0,0,0,0,0,0,0
2018-12-07,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19130",35,0,0,0,0,0,0,0,0,45
2018-12-07,"19131",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19132",0,0,60,0,0,0,0,0,0,0
2018-12-07,"19133",190,0,0,0,0,0,0,0,0,0
2018-12-07,"19134",41,0,0,0,0,0,0,0,0,170
2018-12-07,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19136",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19137",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19139",127,0,93,0,0,0,0,0,0,0
2018-12-07,"19140",0,0,76,0,0,0,0,0,0,0
2018-12-07,"19141",0,0,74,0,0,0,0,0,0,0
2018-12-07,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19144",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19146",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19148",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19149",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-07,"19154",0,0,0,0,0,0,0,0,0,41
2018-12-07,"Unknown",0,0,0,0,0,0,0,0,0,220
2018-12-10,"19102",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19103",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19104",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19106",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19107",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19111",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19121",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19122",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19123",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19124",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19125",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19130",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19131",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19132",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19133",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19134",0,0,0,0,0,0,0,0,0,2478
2018-12-10,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19136",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19137",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19139",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19140",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19141",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19144",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19146",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19148",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19149",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-10,"19154",0,0,0,0,0,0,0,0,0,0
2018-12-10,"Unknown",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19102",0,0,0,60,0,0,0,0,0,63
2018-12-11,"19103",43,0,0,0,0,0,0,0,0,0
2018-12-11,"19104",84,0,0,0,0,0,0,0,0,0
2018-12-11,"19106",0,0,63,0,0,0,0,0,0,0
2018-12-11,"19107",41,0,63,0,0,0,0,0,0,0
2018-12-11,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19111",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19114",45,0,0,0,0,0,0,0,0,0
2018-12-11,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19121",0,0,0,0,0,0,0,0,0,94
2018-12-11,"19122",42,0,94,0,0,0,0,0,0,0
2018-12-11,"19123",0,0,96,0,0,0,0,0,0,0
2018-12-11,"19124",42,0,0,0,0,0,0,0,48,0
2018-12-11,"19125",0,0,80,0,0,0,0,0,0,0
2018-12-11,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19130",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19131",44,0,0,0,0,0,0,0,0,0
2018-12-11,"19132",44,0,63,0,0,0,0,0,0,0
2018-12-11,"19133",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19134",41,0,95,0,0,0,0,63,0,75
2018-12-11,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19136",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19137",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19139",0,0,96,43,0,0,0,0,0,0
2018-12-11,"19140",0,0,63,0,0,0,0,0,0,0
2018-12-11,"19141",482,0,84,0,0,0,0,44,0,0
2018-12-11,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19144",47,0,0,0,0,0,0,0,0,0
2018-12-11,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19146",40,0,96,0,0,0,1141,0,0,0
2018-12-11,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19148",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19149",41,0,0,0,0,0,0,0,0,0
2018-12-11,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-11,"19154",14,0,0,0,0,0,0,0,0,41
2018-12-11,"Unknown",0,0,0,0,0,0,0,0,0,48
2018-12-12,"19102",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19103",0,0,0,0,0,0,53,0,0,0
2018-12-12,"19104",0,0,53,0,0,0,0,0,0,0
2018-12-12,"19106",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19107",22,0,53,0,0,0,0,0,0,0
2018-12-12,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19111",14,0,0,0,0,0,0,0,0,0
2018-12-12,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19116",22,0,0,0,0,0,0,0,0,0
2018-12-12,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19121",0,0,0,0,0,0,0,0,0,84
2018-12-12,"19122",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19123",0,0,84,85,0,0,0,0,0,0
2018-12-12,"19124",0,0,84,0,0,0,0,0,0,53
2018-12-12,"19125",0,0,85,0,0,0,0,0,0,0
2018-12-12,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19128",0,0,0,0,0,40,0,0,0,0
2018-12-12,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19130",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19131",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19132",23,0,0,0,0,0,53,0,0,0
2018-12-12,"19133",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19134",0,0,68,0,0,0,0,85,0,85
2018-12-12,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19136",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19137",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19139",0,0,84,0,0,0,0,0,0,0
2018-12-12,"19140",0,0,0,0,0,0,0,0,0,40
2018-12-12,"19141",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19144",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19146",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19148",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19149",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-12,"19154",0,0,0,0,0,0,0,0,0,0
2018-12-12,"Unknown",22,0,64,0,0,0,0,0,0,0
2018-12-13,"19102",0,0,73,0,0,0,0,0,0,0
2018-12-13,"19103",41,0,0,0,0,0,96,0,0,96
2018-12-13,"19104",0,0,62,0,0,0,37,0,0,37
2018-12-13,"19106",0,0,82,0,0,0,0,0,0,30
2018-12-13,"19107",33,0,53,39,0,0,70,0,0,92
2018-12-13,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19111",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19121",0,0,82,0,0,0,0,0,0,0
2018-12-13,"19122",49,0,84,0,0,0,0,0,0,83
2018-12-13,"19123",0,0,83,0,0,0,0,0,0,62
2018-12-13,"19124",22,0,84,0,0,0,0,0,0,82
2018-12-13,"19125",0,0,74,0,0,0,0,0,0,52
2018-12-13,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19129",22,0,0,0,0,0,0,0,0,0
2018-12-13,"19130",0,0,102,0,0,0,0,0,0,0
2018-12-13,"19131",99,0,0,0,0,0,0,0,0,63
2018-12-13,"19132",36,0,72,0,0,0,0,0,0,63
2018-12-13,"19133",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19134",0,0,73,0,0,0,68,57,0,60
2018-12-13,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19136",40,0,0,0,0,0,0,0,0,0
2018-12-13,"19137",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19139",0,0,94,0,0,0,0,0,0,52
2018-12-13,"19140",38,0,83,0,0,0,0,0,0,132
2018-12-13,"19141",40,0,72,0,0,0,0,0,0,53
2018-12-13,"19142",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19144",22,0,0,0,0,0,0,0,0,0
2018-12-13,"19145",72,0,0,0,0,0,0,0,0,0
2018-12-13,"19146",68,0,0,0,0,0,0,0,0,0
2018-12-13,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19148",163,0,94,0,0,0,67,0,0,55
2018-12-13,"19149",72,0,0,0,0,0,0,0,0,22
2018-12-13,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19151",0,0,53,0,0,0,0,0,0,0
2018-12-13,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-13,"19153",94,0,0,0,0,0,0,0,0,0
2018-12-13,"19154",40,0,0,0,0,0,0,0,0,0
2018-12-13,"Unknown",0,0,0,0,0,0,0,0,49,55
2018-12-14,"19102",176,0,0,0,0,0,0,0,0,316
2018-12-14,"19103",0,0,0,0,0,0,0,1008,0,0
2018-12-14,"19104",959,0,0,0,0,0,0,0,0,0
2018-12-14,"19106",0,0,0,0,0,0,0,0,0,95
2018-12-14,"19107",124,0,0,0,0,0,0,0,0,0
2018-12-14,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19111",0,0,32,0,0,0,0,0,0,0
2018-12-14,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19119",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19121",0,0,62,0,0,0,0,0,0,0
2018-12-14,"19122",25,0,0,0,0,0,0,0,0,0
2018-12-14,"19123",0,0,0,0,0,0,0,0,776,0
2018-12-14,"19124",0,0,95,0,0,0,0,0,85,93
2018-12-14,"19125",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19128",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19130",14,0,0,0,0,0,0,0,0,0
2018-12-14,"19131",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19132",38,0,0,0,0,0,0,0,0,0
2018-12-14,"19133",0,0,0,0,0,0,0,0,0,105
2018-12-14,"19134",31,0,0,0,0,0,0,0,0,62
2018-12-14,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19136",30,0,0,0,0,0,0,0,0,0
2018-12-14,"19137",0,0,0,0,0,0,0,0,132,0
2018-12-14,"19138",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19139",0,0,62,0,0,0,0,0,0,93
2018-12-14,"19140",0,0,62,0,0,0,0,0,0,93
2018-12-14,"19141",0,0,95,0,0,0,0,0,0,84
2018-12-14,"19142",29,0,0,0,0,0,0,0,0,128
2018-12-14,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19144",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19145",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19146",88,0,0,121,0,0,0,0,0,0
2018-12-14,"19147",0,0,93,0,0,0,0,0,0,0
2018-12-14,"19148",0,0,0,0,0,0,0,0,78,0
2018-12-14,"19149",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19152",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-14,"19154",0,0,0,0,0,0,0,0,0,0
2018-12-14,"Unknown",0,0,93,0,0,0,0,0,0,130
2018-12-15,"19102",0,0,149,0,0,0,0,64,0,0
2018-12-15,"19103",56,0,0,0,0,0,0,0,0,0
2018-12-15,"19104",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19106",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19107",774,0,272,0,112,0,0,0,0,0
2018-12-15,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19111",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19116",66,0,0,0,0,0,0,0,0,0
2018-12-15,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19119",0,0,0,0,0,0,102,0,0,0
2018-12-15,"19120",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19121",0,0,105,0,0,0,0,0,0,0
2018-12-15,"19122",125,0,0,0,0,0,0,0,0,0
2018-12-15,"19123",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19124",3062,67,56,0,0,0,86,58,0,0
2018-12-15,"19125",65,0,0,0,0,0,0,0,0,0
2018-12-15,"19126",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19127",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19128",0,0,0,0,0,84,0,71,0,0
2018-12-15,"19129",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19130",181,0,0,0,0,0,0,0,0,0
2018-12-15,"19131",76,0,0,0,0,0,0,0,0,0
2018-12-15,"19132",0,0,161,0,0,0,0,2061,0,0
2018-12-15,"19133",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19134",0,0,108,0,0,0,0,0,0,0
2018-12-15,"19135",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19136",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19137",71,0,0,0,0,0,0,0,0,0
2018-12-15,"19138",116,0,0,0,0,0,0,0,0,0
2018-12-15,"19139",76,122,115,0,0,0,0,0,0,1381
2018-12-15,"19140",0,0,0,0,0,0,0,60,0,0
2018-12-15,"19141",0,0,0,0,0,213,0,0,0,0
2018-12-15,"19142",121,0,0,0,0,0,0,0,0,0
2018-12-15,"19143",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19144",1507,0,0,0,0,0,65,0,0,0
2018-12-15,"19145",0,0,163,0,0,0,0,84,0,0
2018-12-15,"19146",127,0,185,0,0,0,0,0,0,0
2018-12-15,"19147",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19148",0,0,71,0,0,0,0,69,83,165
2018-12-15,"19149",74,0,0,0,0,0,0,0,0,0
2018-12-15,"19150",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19151",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19152",97,0,0,0,0,0,0,0,0,0
2018-12-15,"19153",0,0,0,0,0,0,0,0,0,0
2018-12-15,"19154",53,0,0,0,0,0,0,0,0,0
2018-12-15,"Unknown",0,0,1708,0,0,0,0,0,0,110
2018-12-17,"19102",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19103",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19104",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19106",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19107",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19109",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19111",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19112",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19114",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19115",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19116",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19118",0,0,0,0,0,0,0,0,0,0
2018-12-17,"19119",0,0,0,0,0,0,0,0,0,0
