"date_value","bail_category","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2014-02-16,"$1-$10k",0,0,0,2,0,5,1,0,0,0,1,1,0,0,0,7,5,11
2014-02-16,"$10k-$25k",0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-02-16,"$25k+",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
2014-02-16,"Unknown bail",0,0,0,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
2014-02-17,"Total",0,0,8,5,6,7,0,0,0,0,0,3,0,0,6,11,10,28
2014-02-17,"No bail",0,0,0,0,0,1,0,0,0,0,0,3,0,0,5,7,6,6
2014-02-17,"$1-$10k",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,14
2014-02-17,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2014-02-17,"$25k+",0,0,8,3,6,1,0,0,0,0,0,0,0,0,0,0,0,2
2014-02-17,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,4
2014-02-18,"Total",0,3,1,0,4,8,2,1,0,0,0,11,2,3,18,13,8,36
2014-02-18,"No bail",0,0,0,0,0,0,0,0,0,0,0,8,2,0,16,5,3,11
2014-02-18,"$1-$10k",0,0,0,0,0,5,2,1,0,0,0,3,0,3,1,3,5,8
2014-02-18,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3
2014-02-18,"$25k+",0,1,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,10
2014-02-18,"Unknown bail",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
2014-02-19,"Total",0,1,3,3,0,12,4,1,0,0,0,5,5,2,18,9,8,32
2014-02-19,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,2,1,15,2,4,7
2014-02-19,"$1-$10k",0,0,0,1,0,10,3,1,0,0,0,2,3,0,3,7,4,17
2014-02-19,"$10k-$25k",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2014-02-19,"$25k+",0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
2014-02-19,"Unknown bail",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2014-02-20,"Total",0,0,5,1,5,9,5,0,1,0,0,8,1,4,29,31,9,44
2014-02-20,"No bail",0,0,0,0,0,0,1,0,1,0,0,6,0,2,26,10,3,8
2014-02-20,"$1-$10k",0,0,0,0,0,6,2,0,0,0,0,2,1,1,3,8,4,16
2014-02-20,"$10k-$25k",0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,6,1,3
2014-02-20,"$25k+",0,0,4,1,5,0,1,0,0,0,0,0,0,0,0,7,1,5
2014-02-20,"Unknown bail",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2014-02-21,"Total",2,3,2,2,5,10,2,0,0,0,0,9,5,1,32,28,10,35
2014-02-21,"No bail",0,0,0,0,0,0,0,0,0,0,0,7,0,1,28,5,3,9
2014-02-21,"$1-$10k",0,0,0,0,0,6,2,0,0,0,0,2,5,0,1,14,7,15
2014-02-21,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2014-02-21,"$25k+",0,1,2,1,4,2,0,0,0,0,0,0,0,0,1,6,0,7
2014-02-21,"Unknown bail",2,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,4
2014-02-22,"Total",0,1,4,3,2,5,3,0,0,0,0,4,2,0,23,28,19,27
2014-02-22,"No bail",0,0,0,0,0,0,0,0,0,0,0,4,1,0,21,7,11,7
2014-02-22,"$1-$10k",0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,10,5,10
2014-02-22,"$10k-$25k",0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,4,1,2
2014-02-22,"$25k+",0,1,4,1,1,1,1,0,0,0,0,0,0,0,1,7,0,4
2014-02-22,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4
2014-02-23,"Total",0,1,7,2,0,11,1,0,0,0,2,12,0,2,24,15,18,39
2014-02-23,"No bail",0,0,0,0,0,1,0,0,0,0,1,8,0,2,19,3,7,13
2014-02-23,"$1-$10k",0,0,1,1,0,8,1,0,0,0,1,4,0,0,4,9,10,8
2014-02-23,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014-02-23,"$25k+",0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,9
2014-02-23,"Unknown bail",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
2014-02-24,"Total",0,1,1,4,1,7,0,0,0,0,3,4,9,0,20,5,12,29
2014-02-24,"No bail",0,0,0,0,0,0,0,0,0,0,1,4,0,0,16,3,6,3
2014-02-24,"$1-$10k",0,0,0,2,0,3,0,0,0,0,2,0,7,0,4,2,4,10
2014-02-24,"$10k-$25k",0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,2,4
2014-02-24,"$25k+",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2014-02-24,"Unknown bail",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2014-02-25,"Total",0,0,2,6,8,8,2,0,0,0,2,10,1,0,15,11,11,31
2014-02-25,"No bail",0,0,0,0,0,0,1,0,0,0,2,6,0,0,14,3,4,9
2014-02-25,"$1-$10k",0,0,0,3,1,6,1,0,0,0,0,4,1,0,1,5,7,14
2014-02-25,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,6
2014-02-25,"$25k+",0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1
2014-02-25,"Unknown bail",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-02-26,"Total",5,0,9,7,3,12,0,8,0,0,0,7,1,1,28,25,12,28
2014-02-26,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,1,0,24,9,8,6
2014-02-26,"$1-$10k",0,0,0,0,0,7,0,0,0,0,0,2,0,0,2,13,4,14
2014-02-26,"$10k-$25k",0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,2
2014-02-26,"$25k+",0,0,9,5,2,3,0,8,0,0,0,0,0,0,1,1,0,2
2014-02-26,"Unknown bail",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
2014-02-27,"Total",0,0,9,5,0,3,1,0,0,1,0,5,0,2,24,30,8,31
2014-02-27,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,0,1,20,6,4,8
2014-02-27,"$1-$10k",0,0,0,0,0,2,0,0,0,1,0,0,0,1,4,12,3,13
2014-02-27,"$10k-$25k",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2
2014-02-27,"$25k+",0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,4
2014-02-27,"Unknown bail",0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,2,0,4
2014-02-28,"Total",2,0,4,2,5,4,4,1,0,0,0,3,3,2,21,24,7,50
2014-02-28,"No bail",0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,8,5,11
2014-02-28,"$1-$10k",0,0,0,1,0,2,2,1,0,0,0,2,0,1,6,11,2,18
2014-02-28,"$10k-$25k",0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
2014-02-28,"$25k+",0,0,2,1,4,1,1,0,0,0,0,0,2,0,0,5,0,6
2014-02-28,"Unknown bail",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2014-03-01,"Total",0,1,3,2,3,8,3,0,0,0,0,7,1,0,21,19,12,27
2014-03-01,"No bail",0,0,0,0,0,0,1,0,0,0,0,2,0,0,19,12,10,5
2014-03-01,"$1-$10k",0,0,0,0,1,2,0,0,0,0,0,5,1,0,2,5,2,12
2014-03-01,"$10k-$25k",0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,2
2014-03-01,"$25k+",0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,2,0,6
2014-03-01,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-03-02,"Total",1,3,0,2,7,1,3,0,0,0,0,7,0,1,15,11,11,18
2014-03-02,"No bail",0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,6,8,9
2014-03-02,"$1-$10k",0,1,0,1,5,1,3,0,0,0,0,5,0,1,1,3,3,4
2014-03-02,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2014-03-02,"$25k+",0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0
2014-03-02,"Unknown bail",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-03-03,"Total",0,1,0,1,2,5,2,0,0,0,0,7,3,3,6,8,7,18
2014-03-03,"No bail",0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,2,4,4
2014-03-03,"$1-$10k",0,0,0,0,0,2,1,0,0,0,0,5,0,1,1,2,3,6
2014-03-03,"$10k-$25k",0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-03,"$25k+",0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,4,0,5
2014-03-03,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-03-04,"Total",0,3,3,2,4,10,1,1,0,0,1,2,3,2,13,5,9,24
2014-03-04,"No bail",0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,9,8
2014-03-04,"$1-$10k",0,0,0,1,0,3,1,0,0,0,1,1,3,2,1,3,0,6
2014-03-04,"$10k-$25k",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2014-03-04,"$25k+",0,2,1,1,4,3,0,1,0,0,0,0,0,0,0,1,0,6
2014-03-04,"Unknown bail",0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
2014-03-05,"Total",0,2,1,8,3,7,2,1,0,0,1,4,1,1,26,24,12,31
2014-03-05,"No bail",0,0,0,0,0,0,0,0,0,0,0,4,1,1,20,8,7,7
2014-03-05,"$1-$10k",0,0,0,3,0,4,1,1,0,0,1,0,0,0,5,5,5,15
2014-03-05,"$10k-$25k",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,2
2014-03-05,"$25k+",0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,3,0,6
2014-03-05,"Unknown bail",0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1
2014-03-06,"Total",0,2,6,1,1,7,1,0,0,0,1,8,2,1,25,20,7,35
2014-03-06,"No bail",0,0,0,0,0,0,0,0,0,0,1,2,1,1,20,3,6,13
2014-03-06,"$1-$10k",0,0,0,1,0,5,0,0,0,0,0,5,0,0,3,9,1,9
2014-03-06,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2
2014-03-06,"$25k+",0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,8
2014-03-06,"Unknown bail",0,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
2014-03-07,"Total",1,2,0,2,8,9,4,1,0,1,0,2,1,1,29,35,15,30
2014-03-07,"No bail",0,0,0,0,0,0,3,0,0,0,0,2,1,1,26,11,9,11
2014-03-07,"$1-$10k",0,0,0,0,2,3,1,1,0,0,0,0,0,0,3,5,4,13
2014-03-07,"$10k-$25k",0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,2
2014-03-07,"$25k+",1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,14,2,3
2014-03-07,"Unknown bail",0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-08,"Total",1,0,0,2,3,9,7,0,0,0,3,2,3,9,32,27,18,37
2014-03-08,"No bail",0,0,0,0,0,1,4,0,0,0,2,2,1,4,29,10,11,15
2014-03-08,"$1-$10k",0,0,0,1,0,6,3,0,0,0,1,0,1,5,3,2,7,11
2014-03-08,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,12,0,6
2014-03-08,"$25k+",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3
2014-03-08,"Unknown bail",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2014-03-09,"Total",0,0,0,0,4,5,1,0,0,0,0,8,1,4,20,26,21,27
2014-03-09,"No bail",0,0,0,0,0,1,0,0,0,0,0,7,0,3,19,12,14,11
2014-03-09,"$1-$10k",0,0,0,0,0,3,1,0,0,0,0,1,1,1,1,4,2,8
2014-03-09,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,1,1
2014-03-09,"$25k+",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,5
2014-03-09,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2014-03-10,"Total",1,2,1,4,3,27,0,0,0,0,1,7,5,0,17,9,9,34
2014-03-10,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,2,0,15,7,6,8
2014-03-10,"$1-$10k",0,0,0,2,0,3,0,0,0,0,1,2,0,0,2,1,1,18
2014-03-10,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2014-03-10,"$25k+",0,0,1,2,3,3,0,0,0,0,0,0,1,0,0,1,1,4
2014-03-10,"Unknown bail",1,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,3
2014-03-11,"Total",0,1,2,2,2,9,1,1,0,0,1,4,2,6,18,7,8,34
2014-03-11,"No bail",0,0,0,0,0,0,1,0,0,0,0,4,1,1,18,2,4,7
2014-03-11,"$1-$10k",0,0,0,2,0,6,0,0,0,0,1,0,1,3,0,2,4,10
2014-03-11,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2014-03-11,"$25k+",0,1,2,0,1,2,0,1,0,0,0,0,0,1,0,2,0,8
2014-03-11,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2014-03-12,"Total",0,1,7,0,4,9,1,1,0,0,0,5,5,0,21,24,14,36
2014-03-12,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,1,0,20,14,6,13
2014-03-12,"$1-$10k",0,0,0,0,1,5,1,0,0,0,0,2,2,0,1,5,7,14
2014-03-12,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2014-03-12,"$25k+",0,0,5,0,3,1,0,1,0,0,0,0,0,0,0,3,0,3
2014-03-12,"Unknown bail",0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,2,1,6
2014-03-13,"Total",5,1,7,6,7,8,3,0,0,0,0,6,3,1,15,31,9,33
2014-03-13,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,12,8,11
2014-03-13,"$1-$10k",0,0,0,0,0,5,3,0,0,0,0,1,1,1,1,13,1,14
2014-03-13,"$10k-$25k",0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,3,0,2
2014-03-13,"$25k+",0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,3,0,2
2014-03-13,"Unknown bail",5,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,4
2014-03-14,"Total",4,0,1,4,5,10,0,1,0,0,1,7,6,4,31,25,7,28
2014-03-14,"No bail",0,0,0,2,0,1,0,0,0,0,0,2,4,0,27,9,6,6
2014-03-14,"$1-$10k",0,0,0,0,0,3,0,1,0,0,1,5,0,2,4,8,0,13
2014-03-14,"$10k-$25k",0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,1,0
2014-03-14,"$25k+",0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,5,0,3
2014-03-14,"Unknown bail",4,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6
2014-03-15,"Total",0,0,2,2,2,9,0,1,0,1,0,7,3,0,25,26,12,20
2014-03-15,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,2,0,21,9,5,9
2014-03-15,"$1-$10k",0,0,0,1,0,5,0,1,0,1,0,2,0,0,3,15,4,7
2014-03-15,"$10k-$25k",0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,2,0
2014-03-15,"$25k+",0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2014-03-15,"Unknown bail",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2014-03-16,"Total",0,1,13,0,1,4,0,0,0,1,1,3,1,1,17,5,21,34
2014-03-16,"No bail",0,0,0,0,0,0,0,0,0,1,1,2,0,1,14,1,12,6
2014-03-16,"$1-$10k",0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,7,21
2014-03-16,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4
2014-03-16,"$25k+",0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2
2014-03-16,"Unknown bail",0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
2014-03-17,"Total",0,2,4,4,3,8,8,1,0,0,0,11,0,0,9,5,17,26
2014-03-17,"No bail",0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,3,8,5
2014-03-17,"$1-$10k",0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,1,4,11
2014-03-17,"$10k-$25k",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
2014-03-17,"$25k+",0,0,4,2,3,1,6,0,0,0,0,0,0,0,0,1,0,3
2014-03-17,"Unknown bail",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3
2014-03-18,"Total",2,2,1,0,3,8,4,0,0,0,1,4,4,1,18,10,13,21
2014-03-18,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,1,0,17,2,8,5
2014-03-18,"$1-$10k",0,0,0,0,0,6,4,0,0,0,1,1,0,1,1,6,5,6
2014-03-18,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
2014-03-18,"$25k+",0,2,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,7
2014-03-18,"Unknown bail",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014-03-19,"Total",0,1,3,7,2,6,6,0,0,0,4,7,3,3,27,31,8,35
2014-03-19,"No bail",0,0,0,1,0,0,0,0,0,0,2,5,1,0,26,16,3,13
2014-03-19,"$1-$10k",0,0,0,1,0,4,4,0,0,0,2,1,0,3,1,10,3,11
2014-03-19,"$10k-$25k",0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,2
2014-03-19,"$25k+",0,0,3,2,2,2,1,0,0,0,0,0,1,0,0,2,0,6
2014-03-19,"Unknown bail",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3
2014-03-20,"Total",2,1,1,6,4,12,3,2,0,0,5,9,0,2,23,23,12,38
2014-03-20,"No bail",0,0,0,0,0,0,0,0,0,0,2,9,0,1,22,6,9,13
2014-03-20,"$1-$10k",0,0,0,5,0,10,3,2,0,0,3,0,0,1,1,12,1,15
2014-03-20,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3
2014-03-20,"$25k+",0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,1
2014-03-20,"Unknown bail",2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2014-03-21,"Total",0,1,2,0,1,6,22,1,0,0,1,8,10,1,29,23,10,46
2014-03-21,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,7,0,26,4,6,15
2014-03-21,"$1-$10k",0,0,0,0,0,5,21,1,0,0,1,3,2,1,3,12,4,13
2014-03-21,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2014-03-21,"$25k+",0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,5,0,8
2014-03-21,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2014-03-22,"Total",0,2,4,4,1,8,1,1,0,0,0,3,0,3,33,30,15,32
2014-03-22,"No bail",0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,11,6,13
2014-03-22,"$1-$10k",0,0,0,3,0,4,1,1,0,0,0,2,0,2,4,16,8,10
2014-03-22,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2014-03-22,"$25k+",0,1,4,1,1,3,0,0,0,0,0,0,0,0,1,0,0,7
2014-03-22,"Unknown bail",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2014-03-23,"Total",0,0,4,1,2,28,2,1,0,0,2,5,3,1,13,12,26,29
2014-03-23,"No bail",0,0,0,0,0,0,0,0,0,0,1,3,1,1,13,6,20,12
2014-03-23,"$1-$10k",0,0,0,0,0,2,2,1,0,0,0,2,2,0,0,5,6,13
2014-03-23,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-23,"$25k+",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1
2014-03-23,"Unknown bail",0,0,4,0,0,24,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-24,"Total",0,2,2,3,6,13,4,0,0,0,0,7,1,1,12,1,8,20
2014-03-24,"No bail",0,0,0,0,1,0,0,0,0,0,0,5,1,1,10,0,2,4
2014-03-24,"$1-$10k",0,0,0,1,0,7,2,0,0,0,0,2,0,0,2,1,4,6
2014-03-24,"$10k-$25k",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2014-03-24,"$25k+",0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,4
2014-03-24,"Unknown bail",0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,2,4
2014-03-25,"Total",1,0,3,2,3,3,4,0,0,0,2,6,0,0,20,16,8,22
2014-03-25,"No bail",0,0,0,0,0,0,2,0,0,0,0,3,0,0,17,7,3,7
2014-03-25,"$1-$10k",0,0,0,2,0,2,2,0,0,0,2,1,0,0,3,5,5,9
2014-03-25,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4
2014-03-25,"$25k+",0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,2,0,1
2014-03-25,"Unknown bail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-26,"Total",0,1,2,1,5,17,2,1,0,0,2,4,2,1,23,21,7,28
2014-03-26,"No bail",0,0,0,0,0,1,0,0,0,0,0,3,1,1,21,8,4,9
2014-03-26,"$1-$10k",0,0,0,1,0,7,2,0,0,0,0,1,1,0,1,8,2,11
2014-03-26,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0
2014-03-26,"$25k+",0,1,2,0,5,2,0,1,0,0,0,0,0,0,0,0,0,4
2014-03-26,"Unknown bail",0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,4
2014-03-27,"Total",0,1,7,0,8,7,4,4,0,0,1,10,5,4,30,29,10,38
2014-03-27,"No bail",0,0,0,0,0,0,0,0,0,0,1,4,3,3,25,9,8,13
2014-03-27,"$1-$10k",0,0,0,0,0,1,0,4,0,0,0,6,2,1,2,8,2,9
2014-03-27,"$10k-$25k",0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,5,0,1
2014-03-27,"$25k+",0,1,7,0,2,3,0,0,0,0,0,0,0,0,0,6,0,4
2014-03-27,"Unknown bail",0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,1,0,11
2014-03-28,"Total",0,1,8,7,3,7,6,0,0,0,2,6,0,3,22,22,9,29
2014-03-28,"No bail",0,0,0,0,0,0,0,0,0,0,1,3,0,2,22,9,9,10
2014-03-28,"$1-$10k",0,0,0,4,0,2,4,0,0,0,1,3,0,0,0,5,0,7
2014-03-28,"$10k-$25k",0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,2,0,3
2014-03-28,"$25k+",0,1,8,0,1,1,0,0,0,0,0,0,0,0,0,6,0,2
2014-03-28,"Unknown bail",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,7
2014-03-29,"Total",0,1,15,0,2,8,7,0,0,1,2,2,2,1,26,23,17,25
2014-03-29,"No bail",0,0,0,0,0,0,3,0,0,0,1,2,2,0,24,10,10,14
2014-03-29,"$1-$10k",0,0,0,0,0,5,3,0,0,1,1,0,0,1,2,8,7,9
2014-03-29,"$10k-$25k",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1
2014-03-29,"$25k+",0,1,11,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-29,"Unknown bail",0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2014-03-30,"Total",2,0,3,2,5,11,2,2,0,0,3,3,2,3,18,19,14,27
2014-03-30,"No bail",0,0,0,1,0,1,0,0,0,0,0,1,0,2,15,5,9,7
2014-03-30,"$1-$10k",0,0,0,0,2,4,0,1,0,0,2,2,0,1,3,8,5,11
2014-03-30,"$10k-$25k",0,0,0,1,0,3,2,0,0,0,0,0,2,0,0,1,0,2
2014-03-30,"$25k+",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,4
2014-03-30,"Unknown bail",2,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,3
2014-03-31,"Total",0,1,4,3,5,11,4,0,0,0,0,6,4,1,5,3,7,37
2014-03-31,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,2,7,11
2014-03-31,"$1-$10k",0,0,0,0,0,4,1,0,0,0,0,2,0,0,1,0,0,5
2014-03-31,"$10k-$25k",0,0,0,0,2,1,3,0,0,0,0,0,2,0,0,1,0,5
2014-03-31,"$25k+",0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3
2014-03-31,"Unknown bail",0,1,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,13
2014-04-01,"Total",0,4,5,13,3,12,5,0,0,0,1,4,2,3,13,14,10,27
2014-04-01,"No bail",0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,4,8,5
2014-04-01,"$1-$10k",0,0,0,8,0,4,1,0,0,0,1,1,2,2,1,6,2,10
2014-04-01,"$10k-$25k",0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,7
2014-04-01,"$25k+",0,1,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,1
2014-04-01,"Unknown bail",0,2,0,0,0,3,0,0,0,0,0,1,0,0,2,3,0,4
2014-04-02,"Total",2,1,1,5,4,13,4,0,0,0,2,5,1,2,33,13,5,42
2014-04-02,"No bail",0,0,0,0,0,0,0,0,0,0,2,5,0,0,27,3,3,12
2014-04-02,"$1-$10k",0,0,0,2,0,5,3,0,0,0,0,0,1,2,5,6,2,6
2014-04-02,"$10k-$25k",0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2014-04-02,"$25k+",0,0,1,0,3,4,1,0,0,0,0,0,0,0,1,4,0,11
2014-04-02,"Unknown bail",2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,9
2014-04-03,"Total",1,1,2,11,8,15,2,2,0,0,1,5,3,2,34,25,6,34
2014-04-03,"No bail",0,0,0,0,0,0,0,1,0,0,0,4,1,2,33,5,2,22
2014-04-03,"$1-$10k",0,0,0,6,0,7,2,1,0,0,1,1,2,0,1,7,2,5
2014-04-03,"$10k-$25k",0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,4,0,3
