"date_value","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2017-11-08,20,2,28,14,5,22,9,3,0,0,3,2,0,4,13,92,3,41
2017-11-09,0,27,4,7,30,12,0,5,0,0,0,6,6,2,10,54,0,27
2017-11-10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2017-11-13,0,0,18,4,11,18,4,0,0,0,0,9,3,6,1,18,4,27
2017-11-14,0,5,14,5,0,0,2,0,0,0,1,9,1,1,14,72,7,31
2017-11-15,6,0,11,0,28,2,0,6,0,0,0,3,2,0,8,39,1,16
2017-11-16,3,0,20,5,17,1,1,9,0,0,0,4,0,5,14,34,0,48
2017-11-17,0,37,6,17,17,18,4,0,0,0,0,2,0,0,21,24,0,45
2017-11-20,0,7,7,10,20,11,6,0,0,0,0,2,0,2,6,34,7,35
2017-11-21,0,40,6,0,4,0,4,0,0,0,0,21,6,3,6,71,7,24
2017-11-22,0,13,6,7,0,7,0,0,0,0,1,9,6,0,6,41,2,12
2017-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27,0,43,7,0,24,2,7,8,0,0,0,4,9,5,2,18,5,34
2017-11-28,40,22,0,3,7,11,0,0,0,0,0,6,4,5,15,43,7,49
2017-11-29,0,0,5,15,0,6,10,0,0,0,0,0,5,9,8,46,2,45
2017-11-30,0,17,0,4,5,18,9,0,0,0,0,6,0,11,4,25,5,17
2017-12-01,12,46,20,5,16,21,0,6,0,1,1,0,0,0,4,28,8,36
2017-12-04,16,5,24,4,8,11,3,11,0,0,1,0,0,0,3,32,7,38
2017-12-05,0,12,4,10,6,0,0,0,0,0,0,2,1,0,4,48,9,35
2017-12-06,0,0,6,11,7,12,5,5,0,0,4,1,0,0,4,47,2,21
2017-12-07,0,0,10,11,6,0,8,4,0,0,0,9,0,2,5,26,2,21
2017-12-08,0,13,25,0,25,14,0,9,0,2,0,3,0,0,8,34,3,36
2017-12-11,4,18,12,0,12,21,6,4,0,0,2,3,3,10,8,59,7,56
2017-12-12,0,0,7,0,2,7,0,0,0,0,1,19,0,2,3,64,1,24
2017-12-13,0,7,13,7,4,1,9,5,0,0,0,12,10,9,11,26,0,28
2017-12-14,23,0,5,10,0,14,5,4,0,0,0,3,5,4,6,26,8,44
2017-12-15,0,11,3,4,16,7,11,0,0,0,10,13,2,9,6,24,2,34
2017-12-18,0,9,20,0,9,8,24,5,0,0,0,0,0,9,3,24,1,94
2017-12-19,22,17,10,0,2,36,4,0,0,0,2,6,0,3,9,32,12,55
2017-12-20,0,0,32,4,0,4,12,5,0,0,8,20,0,9,10,34,4,43
2017-12-21,0,6,6,0,3,7,0,0,0,0,1,3,19,4,16,48,13,36
2017-12-22,0,11,0,0,15,7,0,0,0,0,1,5,0,0,5,21,0,24
2017-12-26,0,0,1,2,0,0,0,0,0,0,0,1,1,0,4,28,2,15
2017-12-27,0,16,13,10,0,9,0,5,0,0,5,1,2,2,2,34,1,38
2017-12-28,0,0,21,5,8,0,0,0,0,0,0,0,9,0,6,28,3,19
2017-12-29,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,1,2,19
2018-01-02,0,20,19,0,16,0,0,0,0,0,1,0,0,0,10,16,0,13
2018-01-03,2,0,7,19,11,7,11,0,0,0,0,4,0,0,17,58,10,19
2018-01-04,0,0,10,7,0,8,0,0,0,0,0,12,1,0,0,30,1,21
2018-01-08,0,19,30,11,1,9,1,0,0,0,5,0,0,4,3,31,7,24
2018-01-09,0,8,0,17,7,15,12,4,0,0,0,2,0,5,7,54,2,27
2018-01-10,0,0,12,0,20,5,6,4,0,0,0,1,0,0,12,53,1,11
2018-01-11,0,0,12,13,0,28,3,4,0,0,2,4,1,0,4,38,2,61
2018-01-12,0,20,14,6,6,17,10,0,0,0,0,2,0,0,11,23,5,16
2018-01-16,0,6,22,9,13,10,11,0,0,0,0,5,0,0,3,52,1,49
2018-01-17,2,7,12,17,0,19,2,10,0,0,4,12,0,0,9,39,2,30
2018-01-18,0,13,39,0,4,15,16,2,0,0,0,14,0,4,10,35,9,37
2018-01-19,0,27,32,0,18,1,1,0,0,0,1,1,5,0,3,48,7,62
2018-01-22,0,32,38,0,25,21,0,5,0,0,0,0,9,10,9,44,8,49
2018-01-23,2,0,17,6,8,12,4,0,0,0,0,2,0,7,5,60,1,34
2018-01-24,0,0,4,49,6,4,6,6,0,0,8,7,1,4,5,52,0,42
2018-01-25,0,9,5,7,13,0,7,9,0,0,5,5,4,2,1,59,0,44
2018-01-26,1,9,30,2,4,15,6,0,0,0,1,22,1,12,6,19,6,82
2018-01-29,0,31,33,15,26,13,18,0,0,0,0,8,5,0,6,32,5,45
2018-01-30,0,34,0,22,33,20,0,4,0,0,3,2,6,2,6,30,3,42
2018-01-31,0,1,6,4,11,10,8,0,0,0,5,2,0,0,14,28,4,73
2018-02-01,0,0,5,5,12,4,12,0,0,0,0,3,5,4,6,50,1,34
2018-02-02,0,0,18,18,13,10,5,0,0,0,2,7,6,6,3,38,0,49
2018-02-05,0,3,22,1,4,28,7,7,0,0,1,0,0,4,11,49,5,20
2018-02-06,0,13,13,6,3,8,5,4,0,0,3,0,0,0,4,46,1,36
2018-02-07,0,0,6,19,2,9,1,0,0,0,0,14,0,0,6,33,9,45
2018-02-09,0,19,13,0,0,25,4,0,0,0,0,2,3,0,3,38,1,52
2018-02-12,6,31,6,6,11,16,8,0,0,0,0,3,4,4,6,32,23,25
2018-02-13,0,33,9,11,0,8,7,0,0,0,0,1,11,0,8,24,1,31
2018-02-14,0,0,0,7,3,0,0,2,0,0,1,1,0,0,1,41,4,29
2018-02-15,0,30,7,0,12,13,0,0,0,0,1,11,2,0,8,57,6,43
2018-02-16,0,0,17,12,19,17,6,0,0,0,1,0,2,5,12,24,5,27
2018-02-20,35,15,15,7,5,3,6,0,0,0,0,4,6,0,7,49,0,49
2018-02-21,0,4,21,14,21,1,10,5,0,0,0,9,8,17,2,56,6,46
2018-02-22,0,7,0,0,0,0,0,0,0,0,4,4,0,1,3,1,3,17
2018-02-23,0,9,14,8,5,0,0,5,0,0,0,1,0,6,6,15,0,16
2018-02-26,0,9,9,13,1,22,1,3,0,0,0,3,16,4,1,39,3,52
2018-02-27,0,0,22,7,0,11,6,9,0,0,2,0,9,3,11,35,5,57
2018-02-28,0,0,6,7,3,10,9,7,0,0,1,0,6,1,8,46,11,31
2018-03-01,10,0,0,11,18,3,0,0,0,0,0,13,2,3,5,41,6,56
2018-03-02,0,0,21,8,1,31,0,0,0,0,0,12,4,7,11,33,9,19
2018-03-05,0,6,23,0,9,0,0,0,0,0,0,0,4,0,5,47,3,45
2018-03-06,2,0,0,4,3,0,0,0,0,0,0,1,0,1,1,21,0,3
2018-03-08,10,19,22,0,7,5,7,0,0,0,7,9,2,0,7,50,5,25
2018-03-09,11,8,6,0,0,5,6,0,0,0,2,1,0,5,8,7,6,26
2018-03-12,21,0,11,9,5,26,9,0,0,0,1,0,12,7,2,28,14,48
2018-03-13,0,10,0,16,6,21,1,0,0,0,3,1,0,2,6,113,0,33
2018-03-14,0,0,0,8,17,1,27,0,0,0,0,6,5,7,6,73,4,41
2018-03-15,2,0,54,2,3,9,0,12,0,0,4,5,0,0,3,51,3,43
2018-03-16,2,10,6,17,39,24,5,0,0,0,0,3,2,4,18,18,2,30
2018-03-19,0,14,26,6,21,3,7,0,0,0,2,3,5,5,1,23,7,46
2018-03-20,0,0,13,8,9,14,0,5,0,0,0,0,9,0,5,14,3,21
2018-03-22,3,0,2,6,0,4,2,0,0,0,0,0,1,2,7,29,2,20
2018-03-23,0,0,17,0,6,17,9,0,0,0,0,0,2,6,19,20,0,1044
2018-03-26,0,10,42,4,16,11,11,0,0,0,6,0,0,0,2,40,14,54
2018-03-27,0,0,14,8,6,4,0,0,0,0,0,0,2,5,2,32,7,29
2018-03-28,0,0,15,4,10,10,0,0,0,6,8,0,0,0,9,72,1,32
2018-03-29,18,12,10,2,2,31,0,0,0,0,2,0,0,0,3,33,0,30
2018-04-02,0,15,23,16,1,8,2,0,0,0,1,0,0,3,2,14,0,17
2018-04-03,0,6,6,10,10,6,5,0,0,0,0,0,3,1,7,62,0,24
2018-04-04,0,0,14,4,0,2,6,0,0,2,2,5,5,0,3,30,16,48
2018-04-05,2,27,13,9,2,4,8,0,0,0,0,0,0,5,1,44,2,30
2018-04-06,0,7,10,0,15,8,0,4,0,0,0,0,1,0,4,36,0,49
2018-04-09,1,11,0,4,23,16,7,0,0,0,0,1,4,8,3,42,10,23
2018-04-10,0,18,9,2,10,11,0,0,0,0,1,2,0,2,11,54,5,77
2018-04-11,2,4,22,7,22,18,0,0,0,1,0,2,2,6,9,66,1,38
2018-04-12,7,0,18,4,6,4,1,1,0,0,0,10,0,0,0,68,1,32
2018-04-13,5,14,0,5,4,2,0,0,0,0,0,0,1,0,2,19,0,29
2018-04-16,0,0,12,2,24,11,3,0,0,0,0,1,4,0,1,41,4,17
2018-04-17,3,5,0,3,2,29,0,1,0,0,0,1,0,3,5,55,1,67
2018-04-18,16,0,0,2,1,19,0,0,0,0,1,11,0,4,4,39,2,49
2018-04-19,0,0,8,0,0,3,8,0,0,0,3,5,0,0,4,27,0,48
2018-04-20,0,3,0,7,0,3,3,0,0,0,0,0,2,3,3,8,2,36
2018-04-23,0,12,15,2,32,0,3,0,0,3,3,0,0,0,9,19,7,17
2018-04-24,0,8,0,5,0,21,3,7,0,0,0,2,1,0,7,45,5,50
2018-04-25,0,14,27,11,2,15,7,0,0,0,1,1,4,2,11,70,3,21
2018-04-26,0,0,4,4,10,11,0,0,0,0,0,0,4,7,4,43,1,52
2018-04-27,6,15,0,7,20,35,16,0,0,0,0,0,0,0,8,19,6,24
2018-04-30,0,31,6,8,7,5,0,1,0,0,0,4,1,1,10,27,8,26
2018-05-01,0,12,2,6,0,18,8,2,0,0,7,0,3,8,6,29,0,31
2018-05-02,0,4,4,4,5,6,0,3,0,0,0,0,1,6,7,29,6,38
2018-05-03,9,0,7,7,5,10,13,7,0,2,0,1,1,6,9,19,1,36
2018-05-04,0,5,20,5,15,16,9,0,0,0,0,0,1,6,2,24,7,30
2018-05-07,0,23,10,12,5,18,0,0,0,0,0,0,3,2,2,24,9,26
2018-05-08,0,10,9,7,4,2,0,0,0,0,5,0,0,0,2,34,6,27
2018-05-09,6,5,4,2,4,9,3,0,0,0,0,0,0,0,7,47,6,18
2018-05-10,0,14,22,25,11,8,6,0,0,0,0,6,8,0,2,39,0,26
2018-05-11,6,13,7,4,5,1,4,0,0,0,0,0,3,4,5,31,6,39
2018-05-14,0,9,4,13,30,8,0,0,0,0,1,6,0,0,2,6,15,29
2018-05-15,0,0,0,10,16,6,0,0,0,0,0,3,1,5,9,35,0,12
2018-05-16,0,10,0,15,0,4,3,2,0,0,3,0,0,2,2,14,1,7
2018-05-17,0,0,3,0,0,19,12,5,0,0,0,1,2,3,2,39,1,6
2018-05-18,0,7,0,3,0,1,4,0,0,0,0,0,1,7,4,16,7,33
2018-05-21,29,14,11,7,43,18,0,4,0,0,2,0,4,0,1,16,6,23
2018-05-22,0,0,5,14,7,6,0,0,0,0,0,0,1,0,2,33,8,40
2018-05-23,0,0,3,4,4,13,4,0,0,0,0,1,3,0,5,38,6,57
2018-05-24,0,0,11,2,4,3,4,4,0,0,0,0,5,2,2,28,5,14
2018-05-25,2,7,19,7,0,15,0,0,0,0,0,0,1,0,3,14,1,28
2018-05-29,8,0,3,14,2,1,2,3,0,0,2,1,2,0,2,30,4,50
2018-05-30,2,0,0,6,7,9,11,5,0,0,1,0,1,3,7,26,5,51
2018-05-31,0,8,12,7,6,10,2,3,0,0,0,0,0,0,2,23,1,23
2018-06-01,2,0,0,0,16,2,0,0,0,0,0,0,3,0,4,6,0,15
2018-06-04,17,12,4,0,5,13,5,0,0,0,0,0,0,0,2,22,1,30
2018-06-05,0,0,9,5,0,2,11,0,0,0,2,5,2,2,7,46,0,10
2018-06-06,0,15,2,4,17,4,8,0,0,0,0,3,1,0,4,56,2,17
2018-06-07,3,0,7,7,8,11,4,4,0,0,0,2,5,0,0,46,2,32
2018-06-08,0,0,18,3,0,13,0,0,0,0,0,0,2,8,6,28,3,44
2018-06-11,0,6,0,2,10,4,0,4,0,0,3,0,5,2,3,6,8,29
2018-06-12,7,0,0,5,0,0,15,0,0,0,2,3,2,0,8,44,2,32
2018-06-13,7,0,4,8,0,13,9,7,0,0,0,0,0,2,4,45,3,47
2018-06-14,0,0,10,14,2,16,4,0,0,0,0,4,2,0,5,33,5,16
2018-06-15,3,0,0,5,7,3,4,0,0,0,1,1,0,0,1,44,5,33
2018-06-18,0,0,23,0,13,31,4,1,0,0,1,2,1,1,1,12,9,29
2018-06-19,7,0,10,4,9,20,1,4,0,0,0,0,6,11,6,29,3,44
2018-06-20,0,0,11,13,6,12,6,4,0,0,2,7,5,2,3,42,10,22
2018-06-21,0,5,0,7,0,2,16,0,0,0,0,0,3,0,3,24,1,31
2018-06-22,10,0,10,6,0,19,20,0,0,0,0,3,0,0,3,17,4,18
2018-06-25,20,4,29,13,14,14,0,0,0,0,9,0,1,3,3,41,7,45
2018-06-26,0,10,13,2,0,8,1,3,0,0,6,0,0,1,4,29,6,42
2018-06-27,0,0,2,4,0,16,5,0,0,0,0,0,9,0,7,23,10,42
2018-06-28,0,17,18,4,8,5,0,3,0,0,0,9,3,7,7,27,8,26
2018-06-29,7,0,16,4,5,22,11,0,0,0,0,0,0,0,4,28,6,43
2018-07-02,0,0,0,0,3,0,0,0,0,0,3,4,0,0,2,12,0,24
2018-07-03,0,0,0,6,0,4,0,5,0,0,1,0,4,0,3,14,1,14
2018-07-05,0,0,3,2,0,0,4,0,0,0,0,2,0,2,4,4,3,18
2018-07-06,0,0,4,4,4,20,0,0,0,0,0,0,0,0,0,5,0,3
2018-07-09,2,0,10,9,23,16,4,0,0,0,1,5,1,1,2,25,1,14
2018-07-10,11,25,4,12,6,12,5,7,0,0,0,0,0,0,0,19,7,36
2018-07-11,0,6,8,8,5,17,11,0,0,0,2,4,8,9,11,51,0,39
2018-07-12,0,0,11,0,0,4,10,0,0,0,0,1,1,0,5,32,9,30
2018-07-13,10,0,12,0,0,14,0,0,0,0,0,0,1,4,2,7,4,32
2018-07-16,0,19,18,10,4,3,0,0,0,0,0,2,0,2,1,31,3,37
2018-07-17,0,29,3,9,3,6,17,0,0,0,1,2,0,2,4,19,1,50
2018-07-18,3,0,26,0,0,10,7,0,0,0,0,0,0,7,7,32,11,39
2018-07-19,5,18,0,0,10,13,3,2,0,0,0,4,0,3,3,44,2,7
2018-07-20,13,0,10,5,0,19,0,0,0,0,0,0,0,0,2,21,10,13
2018-07-23,0,0,0,5,0,4,5,0,0,0,4,2,3,0,3,28,3,22
2018-07-24,0,25,5,0,0,35,0,0,0,0,0,4,0,0,4,18,6,31
2018-07-25,3,4,13,15,8,4,3,0,0,0,0,0,0,0,2,27,0,28
2018-07-26,1,0,0,5,2,0,0,0,0,0,0,3,0,0,2,15,3,7
2018-07-27,4,0,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,11
2018-07-30,0,12,9,5,0,0,1,0,0,0,0,3,2,0,3,10,5,22
2018-07-31,0,7,0,16,5,3,0,0,0,0,0,0,0,0,3,36,1,36
2018-08-01,1,0,13,4,3,1,0,0,0,0,0,1,0,0,6,14,8,43
2018-08-02,2,3,0,5,15,1,10,3,0,0,0,0,4,0,2,9,5,19
2018-08-03,0,0,7,5,10,0,1,0,0,0,0,0,1,0,5,18,4,18
2018-08-06,0,8,31,6,2,4,0,0,0,0,0,0,1,0,4,25,16,24
2018-08-07,0,0,6,0,0,9,0,2,0,0,1,0,0,0,3,37,8,38
2018-08-08,0,2,0,0,3,3,2,0,0,0,3,1,0,1,4,14,4,35
2018-08-09,0,0,10,9,0,10,9,0,0,0,0,0,0,0,7,20,2,18
2018-08-10,0,0,6,7,11,12,4,3,0,0,0,0,1,0,7,24,4,14
2018-08-13,0,0,6,1,16,7,0,0,0,0,0,0,1,4,0,23,8,28
2018-08-14,0,0,9,8,6,0,6,0,0,0,0,0,0,0,2,28,6,41
2018-08-15,0,0,15,18,10,5,0,8,0,0,0,0,0,4,2,22,1,26
2018-08-16,0,18,13,15,3,7,6,0,0,0,4,0,2,0,5,23,2,17
2018-08-17,0,13,16,1,5,7,0,3,0,0,0,0,1,0,4,4,4,18
2018-08-20,2,21,9,0,4,13,0,0,0,0,0,0,1,4,1,5,2,25
2018-08-21,0,13,0,3,4,7,1,3,0,0,0,0,0,4,1,26,3,20
2018-08-22,1,0,0,12,0,1,8,0,0,0,0,0,0,0,5,24,2,17
2018-08-23,0,4,3,10,31,3,12,7,0,0,3,0,0,3,3,35,1,21
2018-08-24,0,0,7,17,9,15,0,0,0,0,4,0,0,4,2,12,1,61
2018-08-27,0,5,6,2,10,17,0,0,0,0,0,0,3,2,3,16,16,13
2018-08-28,0,6,0,0,0,3,3,0,0,0,1,3,0,1,4,19,1,41
2018-08-29,0,13,0,0,0,0,3,4,0,0,0,4,1,7,9,23,0,31
2018-08-30,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,34,0,27
2018-08-31,0,2,0,0,0,11,4,0,0,0,0,0,0,6,6,4,2,43
2018-09-04,2,19,0,0,2,3,9,0,0,0,0,0,0,2,4,17,0,30
2018-09-05,3,8,5,4,11,7,9,0,0,0,3,0,2,5,2,16,6,41
2018-09-06,29,5,6,4,3,0,3,5,0,0,1,2,4,4,6,29,0,35
2018-09-07,7,7,10,13,0,4,5,1,0,0,0,0,0,2,4,12,2,53
2018-09-10,0,0,0,5,13,14,0,0,0,0,0,0,0,2,4,49,1,32
2018-09-11,0,0,13,4,3,26,0,6,0,0,1,0,0,3,4,31,0,52
2018-09-12,0,11,0,15,0,12,11,2,0,0,0,0,1,3,21,14,0,55
2018-09-13,0,0,33,5,10,2,2,4,0,0,5,0,4,3,4,35,4,30
2018-09-14,0,14,0,1,3,2,0,3,0,0,0,4,0,5,9,31,2,22
2018-09-17,0,5,20,5,0,3,0,0,0,0,0,0,0,0,2,12,11,37
2018-09-18,0,2,4,4,0,3,0,0,0,0,0,0,0,2,5,29,1,34
2018-09-19,11,0,0,0,10,8,7,0,0,0,0,0,3,0,11,32,3,26
2018-09-20,15,7,4,17,5,2,2,0,0,0,0,0,3,4,7,38,5,20
2018-09-21,0,7,0,4,8,28,5,0,0,0,0,0,0,0,5,17,1,14
2018-09-24,6,0,0,0,0,26,3,0,0,0,0,0,4,0,2,19,12,30
2018-09-25,12,22,4,2,0,2,7,3,0,0,1,0,1,1,5,19,16,28
2018-09-26,0,0,4,10,4,0,4,0,0,0,3,0,1,0,2,11,4,37
2018-09-27,7,0,19,9,10,3,3,0,0,0,0,4,0,2,1,30,5,15
2018-09-28,3,11,32,0,13,4,6,5,0,0,2,0,0,0,3,22,0,19
2018-10-01,0,2,0,4,18,17,4,1,0,0,0,0,0,0,0,19,4,21
2018-10-02,0,5,0,16,2,7,3,0,0,0,0,4,1,6,1,30,8,27
2018-10-03,2,0,2,10,3,5,3,0,0,0,1,3,4,0,6,10,7,26
2018-10-04,0,0,15,0,3,13,3,3,0,0,0,0,0,1,0,21,5,22
2018-10-05,0,2,0,0,4,5,0,0,0,1,0,0,0,0,5,4,0,2
2018-10-09,2,13,30,4,0,2,0,5,0,0,0,0,1,5,13,17,4,22
2018-10-10,0,7,16,11,0,16,2,4,0,0,5,0,3,5,8,28,2,35
2018-10-11,0,8,10,8,1,5,0,0,0,0,0,0,0,0,8,37,7,38
2018-10-12,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,3,2,5
2018-10-15,10,6,6,8,1,8,0,0,0,0,1,0,0,2,3,26,15,20
2018-10-16,0,10,4,0,2,6,8,0,0,0,0,0,8,2,8,20,3,25
2018-10-17,3,0,15,4,9,12,3,0,0,0,0,0,8,2,6,47,2,41
2018-10-18,0,0,0,19,4,15,1,0,0,0,3,0,0,0,2,29,0,26
2018-10-19,0,0,0,0,0,9,0,0,0,0,1,0,1,0,1,7,0,9
2018-10-22,0,2,1,0,5,19,0,0,0,0,3,0,0,0,1,10,11,11
2018-10-23,0,0,19,6,0,2,0,4,0,0,5,1,4,0,3,17,3,20
2018-10-24,0,4,4,0,8,1,0,2,0,0,2,0,1,0,0,23,1,22
2018-10-25,0,12,0,14,22,5,0,6,0,0,0,0,2,4,0,37,2,26
2018-10-26,0,0,0,3,2,1,20,0,0,0,0,0,3,0,4,15,3,34
2018-10-29,0,6,19,4,1,8,0,0,0,0,0,0,0,0,6,13,4,55
2018-10-30,0,0,13,0,9,33,9,0,0,0,0,1,0,0,5,41,2,32
2018-10-31,0,2,13,4,4,2,0,0,0,0,0,0,1,0,2,37,3,25
2018-11-01,0,6,19,1,1,0,17,0,0,0,0,3,0,10,1,35,3,23
2018-11-02,2,14,9,1,0,5,11,0,0,0,0,0,0,0,4,3,1,8
2018-11-05,0,0,19,8,13,14,4,0,0,0,0,0,0,5,2,12,2,43
2018-11-06,0,10,0,0,3,32,0,4,0,0,0,0,2,6,6,14,3,41
2018-11-07,0,0,4,4,8,15,0,0,0,0,7,1,2,5,5,21,3,39
2018-11-08,2,0,0,0,0,0,5,0,0,0,2,0,1,2,6,26,5,44
2018-11-09,0,10,0,3,3,6,6,0,0,0,0,0,0,0,2,4,1,27
2018-11-13,0,19,5,8,4,7,10,0,0,0,5,1,7,0,2,27,1,25
2018-11-14,0,15,0,0,7,5,0,0,0,0,0,0,0,2,4,30,5,13
2018-11-15,0,6,0,7,12,0,0,0,0,0,0,3,5,3,2,17,6,21
2018-11-16,0,0,0,2,10,28,0,0,0,0,0,0,1,2,1,26,2,3
2018-11-19,12,35,0,0,4,3,0,3,0,0,1,0,5,0,4,38,7,12
2018-11-20,5,55,0,0,5,2,3,0,0,0,0,0,3,0,1,36,0,61
2018-11-21,0,16,4,2,22,0,0,0,1,0,3,0,0,0,7,13,1,16
2018-11-26,10,6,0,0,10,8,6,0,0,0,0,0,0,0,1,35,6,31
2018-11-27,0,7,5,8,11,21,0,0,0,0,3,3,0,0,5,19,4,37
2018-11-28,0,0,9,0,0,0,5,0,0,0,4,0,0,8,3,23,2,33
2018-11-29,0,11,9,6,7,3,0,0,0,0,0,3,0,6,2,32,2,33
2018-11-30,0,0,6,7,4,23,0,0,0,0,1,0,1,0,2,20,7,31
2018-12-03,0,3,22,0,20,21,11,3,0,0,0,3,0,2,0,23,6,43
2018-12-04,0,19,9,6,10,6,2,4,0,0,4,1,1,1,1,35,1,20
2018-12-05,0,5,0,9,13,10,9,0,0,0,0,0,1,8,5,39,9,52
2018-12-06,0,0,4,2,14,4,10,0,0,0,0,2,0,1,5,25,4,30
2018-12-07,0,21,3,0,8,8,5,0,0,0,0,0,2,0,3,17,1,24
2018-12-10,0,13,0,0,20,1,17,0,0,0,10,0,0,2,5,16,3,12
2018-12-11,0,0,3,2,7,2,5,4,0,0,1,0,5,13,2,21,5,47
2018-12-12,4,10,2,0,8,9,2,4,0,0,0,0,8,1,3,21,0,48
2018-12-13,0,0,0,4,0,7,0,2,0,0,0,0,2,1,2,21,3,40
2018-12-14,3,29,4,1,21,13,6,0,0,0,1,0,0,0,5,17,7,9
2018-12-17,5,7,13,3,0,9,3,0,0,0,0,0,1,0,5,12,4,21
2018-12-18,26,0,9,1,11,2,3,0,0,0,1,0,0,3,6,42,8,50
2018-12-19,0,9,8,14,4,11,9,3,0,0,1,4,1,3,5,32,7,29
2018-12-20,6,15,11,0,0,5,15,0,0,0,0,0,8,7,2,50,5,55
2018-12-21,6,11,0,0,0,4,1,0,0,0,6,1,0,0,0,6,1,13
2018-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,4,0,0
2018-12-27,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,16,1,5
2018-12-28,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,5,0,6
2018-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,2
2019-01-02,0,14,0,0,10,0,0,5,0,0,0,0,1,1,5,2,1,5
2019-01-03,0,0,0,11,0,0,4,0,0,0,0,0,0,0,7,25,1,26
2019-01-04,0,0,0,1,14,9,3,0,0,0,0,2,0,0,1,12,6,7
2019-01-07,0,5,1,7,2,13,0,0,0,0,0,0,2,0,0,13,2,20
2019-01-08,0,0,0,13,0,1,3,11,0,0,1,4,1,7,0,25,7,17
2019-01-09,0,0,0,1,0,3,8,0,0,0,1,0,0,0,2,15,3,46
2019-01-10,0,2,6,12,0,1,8,3,0,0,0,0,0,3,2,25,3,36
2019-01-11,5,18,8,2,1,12,3,0,0,0,0,0,0,0,1,4,5,5
2019-01-14,0,18,0,0,10,10,2,2,0,0,0,0,1,0,2,29,10,24
2019-01-15,0,21,22,0,0,5,7,0,0,0,0,0,0,3,0,14,6,28
2019-01-16,0,0,6,8,3,10,0,9,0,0,0,0,6,1,3,32,8,29
2019-01-17,0,11,7,0,14,8,0,3,0,0,1,3,0,2,2,26,2,22
2019-01-18,14,0,0,3,2,13,2,2,0,0,0,0,2,4,0,14,2,19
2019-01-22,0,0,2,15,10,6,7,4,0,0,1,0,2,5,1,22,5,17
2019-01-23,0,10,13,2,12,4,1,0,0,0,1,0,0,0,6,44,3,49
2019-01-24,0,0,10,6,0,21,0,0,0,0,0,0,0,2,2,32,1,19
2019-01-25,12,0,0,0,9,25,0,0,0,0,0,0,1,0,0,15,11,18
2019-01-28,3,4,3,0,10,6,5,0,0,0,0,0,0,1,0,15,4,26
2019-01-29,0,0,0,3,7,0,10,0,0,0,8,3,0,0,1,27,6,20
2019-01-30,0,0,19,3,5,4,2,0,0,0,3,0,1,0,1,28,7,16
2019-01-31,0,0,0,4,4,10,10,12,0,0,1,7,0,0,5,34,2,24
2019-02-01,0,0,16,2,12,3,9,0,0,0,1,6,0,0,5,9,3,23
2019-02-04,1,13,19,6,0,6,0,0,0,0,3,0,0,0,1,13,1,16
2019-02-05,0,9,0,0,4,28,2,0,0,0,0,0,0,0,3,25,8,9
2019-02-06,10,0,0,0,11,9,4,0,0,0,0,6,1,3,0,49,3,24
2019-02-07,28,9,0,9,6,1,7,0,0,0,0,2,0,2,3,30,0,35
2019-02-08,14,24,11,3,16,13,0,0,0,0,0,0,8,0,2,23,0,21
2019-02-11,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,13,10,9
2019-02-12,0,4,0,0,2,2,4,0,0,0,0,5,0,0,0,17,2,15
2019-02-13,4,0,0,0,9,0,4,0,0,0,0,1,0,6,6,12,0,33
2019-02-14,0,0,5,9,0,0,4,0,0,0,1,0,3,0,0,16,3,19
2019-02-15,10,0,28,0,1,16,0,0,0,0,1,0,0,1,1,31,5,13
2019-02-19,9,0,0,19,14,3,1,3,0,0,1,6,8,0,1,41,7,50
2019-02-21,0,0,10,2,4,1,1,0,0,0,0,0,0,3,3,12,2,14
2019-02-22,12,10,0,12,8,12,1,0,0,0,0,2,4,0,2,1,0,1
2019-02-25,0,0,0,0,4,18,3,0,0,0,2,5,2,0,1,29,6,29
2019-02-26,0,16,2,14,5,0,13,0,0,0,0,0,0,0,1,16,6,24
2019-02-27,0,0,0,0,9,9,10,5,0,0,0,0,0,0,4,6,2,17
2019-02-28,20,26,0,1,0,3,0,0,0,0,0,0,2,0,3,36,0,28
2019-03-01,9,9,4,5,4,4,9,5,0,0,0,0,4,2,0,16,1,16
2019-03-04,0,28,0,10,0,6,0,0,0,0,2,2,0,0,3,17,9,14
